,period,hour,Load Profile,price,year,scenario_price
11,0,11,561.2128488696853,1041.0692057141307,2035,low
12,0,12,688.4146718802848,982.1421834704653,2035,low
13,0,13,778.0140537798752,866.2002660242963,2035,low
14,0,14,930.3264132041849,838.4634192396421,2035,low
15,0,15,1032.764086986648,811.4945242380853,2035,low
16,0,16,1094.7420478005158,784.6662711830535,2035,low
17,0,17,1133.2890276273085,930.7150345057518,2035,low
18,0,18,1191.291139428226,953.4682595043527,2035,low
19,0,19,1397.9271477120192,1010.1774045583284,2035,low
20,0,20,1158.8625400841759,759.7711716905397,2035,low
21,0,21,1115.08088952125,739.6151877100048,2035,low
22,0,22,1075.8546528720146,694.9634842515081,2035,low
23,0,23,1054.501994998382,666.626290726493,2035,low
24,1,0,1256.429418644717,829.3668858611304,2035,low
25,1,1,1223.4637924360088,791.9632386225597,2035,low
26,1,2,871.9525688138715,673.520131764895,2035,low
27,1,3,1178.58747388199,440.6844957756026,2035,low
28,1,4,1280.4900639474213,745.1947408554172,2035,low
29,1,5,1323.312728914385,914.4629587869587,2035,low
30,1,6,1355.249036031523,1058.5746211514595,2035,low
31,1,7,1391.1879738049843,1262.2431846479958,2035,low
32,1,8,1434.6760823493064,1296.5492100763374,2035,low
33,1,9,1480.663965830299,1516.016153623567,2035,low
34,1,10,1520.413627310808,1225.354099050316,2035,low
35,1,11,1537.6777758514988,1191.144947850972,2035,low
36,1,12,1553.865251637812,1007.8975872907616,2035,low
37,1,13,1632.275440354238,1136.1766401839782,2035,low
38,1,14,1906.0568726255628,1160.0917090070257,2035,low
39,1,15,1683.4846882343568,1110.2645283612449,2035,low
40,1,16,1598.6643089525112,1029.6117623507846,2035,low
41,1,17,1577.2056228062213,1083.1015539618338,2035,low
42,1,18,1501.1381942497849,985.2680896818517,2035,low
43,1,19,1457.174056779337,964.0738707108152,2035,low
44,1,20,1414.16197716114,942.3915291289989,2035,low
45,1,21,1370.4096850243081,894.8070515900231,2035,low
46,1,22,1339.3107900494642,873.4157941840493,2035,low
47,1,23,1302.599239882815,853.2827729749207,2035,low
48,2,0,277.5818077097416,52.53100925539768,2035,low
49,2,1,268.47786618075656,46.66498540362772,2035,low
50,2,2,259.43129453124135,40.22163424589241,2035,low
51,2,3,227.79697869767298,14.35448809,2035,low
52,2,4,237.13039974453744,32.93975578015362,2035,low
53,2,5,251.4230236511476,58.11463262403555,2035,low
54,2,6,232.30568693010633,81.62616753320611,2035,low
55,2,7,223.38890287676875,233.8200102967424,2035,low
56,2,8,214.29154477657536,341.25357977964495,2035,low
57,2,9,205.60988318008145,608.2798663777644,2035,low
58,2,10,209.95588667237894,392.59974804549967,2035,low
59,2,11,201.1171632747135,301.03020743386855,2035,low
60,2,12,144.7,182.09358590599248,2035,low
61,2,13,188.21928578209977,160.57393422747657,2035,low
62,2,14,195.4657599020202,125.21167844508705,2035,low
63,2,15,218.9573148101802,110.28033603074351,2035,low
64,2,16,243.8934620931874,89.15778647674712,2035,low
65,2,17,348.6546239644318,142.07712925038234,2035,low
66,2,18,569.2878945275228,266.9375892088297,2035,low
67,2,19,396.3760182952407,205.81466109926788,2035,low
68,2,20,370.1692692554506,98.32372061780603,2035,low
69,2,21,325.84680516077304,74.8356176789401,2035,low
70,2,22,290.7966302741806,68.71416111959205,2035,low
71,2,23,306.81317203436816,63.20332198266993,2035,low
72,3,0,1102.1768202808378,1317.561741048353,2035,low
73,3,1,1119.7392138206203,1209.679779620679,2035,low
74,3,2,1226.995853485728,1143.4920480996818,2035,low
75,3,3,1455.6487703773012,819.9738134262085,2035,low
76,3,4,1187.0312609692646,1259.495808176338,2035,low
77,3,5,1146.4257918132907,1415.4914513465037,2035,low
78,3,6,1086.0219817307966,1587.151138926863,2035,low
79,3,7,942.8738766358946,1820.816859003564,2035,low
80,3,8,899.6099562345418,2164.7831897408487,2035,low
81,3,9,876.3034091109956,1711.770863966858,2035,low
82,3,10,813.9484857037679,1749.654705540512,2035,low
83,3,11,716.8105760913822,1690.4342237708909,2035,low
84,3,12,648.1798088513149,1664.8940585869832,2035,low
85,3,13,488.73682179255246,1604.6475482110284,2035,low
86,3,14,770.466192521545,1502.390413934855,2035,low
87,3,15,849.7758634696108,1570.4800566336596,2035,low
88,3,16,921.6798488055507,1477.769419931244,2035,low
89,3,17,960.7638293469822,1520.2479172741903,2035,low
90,3,18,1052.8578024446988,1643.3566683158833,2035,low
91,3,19,1034.2842479847995,1625.051936151075,2035,low
92,3,20,998.1601680710352,1553.3962007371879,2035,low
93,3,21,1012.202487327874,1538.1973280016518,2035,low
94,3,22,1070.503272585899,1448.1132005769323,2035,low
95,3,23,981.893769513375,1366.8870385245539,2035,low
96,4,0,1009.4277288405102,341.2013283981255,2035,low
97,4,1,718.1997118117799,310.84014870719835,2035,low
98,4,2,676.6879956151939,253.5406771891379,2035,low
99,4,3,650.6723917279193,162.7050485873997,2035,low
100,4,4,627.5239275087855,284.81730249746096,2035,low
101,4,5,569.9019967652051,364.2600965517465,2035,low
102,4,6,497.9802567727337,474.13359165561775,2035,low
103,4,7,472.2358149124878,709.3531397157775,2035,low
104,4,8,444.0110380403038,822.6481559314574,2035,low
105,4,9,428.3633940100055,1061.5903179349507,2035,low
106,4,10,390.3628272957531,758.4270423803355,2035,low
107,4,11,371.72641945283806,670.7900423837025,2035,low
108,4,12,287.25944803342514,564.3920946416438,2035,low
109,4,13,347.19622519891874,547.5498476214119,2035,low
110,4,14,411.00304276487213,527.4979980012439,2035,low
111,4,15,460.05944359584265,492.6329904524158,2035,low
112,4,16,485.3173888781844,507.12913070457427,2035,low
113,4,17,512.3378873362119,609.8284574863386,2035,low
114,4,18,535.2550662969978,637.9640783057017,2035,low
115,4,19,606.5866301129954,581.9019193554719,2035,low
116,4,20,586.0441127271438,452.0565109212383,2035,low
117,4,21,559.60382125342,432.0109764883264,2035,low
118,4,22,547.0865035645552,409.7422086594794,2035,low
119,4,23,524.396622185249,387.11328564507266,2035,low
120,5,0,1418.0649158957615,1238.7700741238732,2035,low
121,5,1,1606.893378629378,1262.5874379468355,2035,low
122,5,2,1651.2682468172368,1179.738316127546,2035,low
123,5,3,1767.8120909633867,954.7579712075265,2035,low
124,5,4,1848.391077436434,1208.7831858055893,2035,low
125,5,5,1936.6024774349619,1311.700697080398,2035,low
126,5,6,2063.239131734193,1391.7496818095515,2035,low
127,5,7,2033.4033334073094,1934.8018379022365,2035,low
128,5,8,2124.8886161145215,1673.174086615147,2035,low
129,5,9,1981.7469672583582,1566.599106117963,2035,low
130,5,10,1915.352147405029,1618.1944984593526,2035,low
131,5,11,1818.599143555099,1462.0374101648536,2035,low
132,5,12,1897.6229360495988,1479.2927160859354,2035,low
133,5,13,2004.229489440525,1445.1510266201549,2035,low
134,5,14,2158.6283500952436,1430.1877619335678,2035,low
135,5,15,2413.6881379305983,1545.3433163904172,2035,low
136,5,16,2215.664092339218,1496.8061630696998,2035,low
137,5,17,2099.8101162912426,1522.7015713137548,2035,low
138,5,18,1961.2503081564898,1591.299636383097,2035,low
139,5,19,1873.314057861858,1410.3440701004617,2035,low
140,5,20,1797.9270266710357,1372.8731736553345,2035,low
141,5,21,1740.767666444151,1352.3676081470744,2035,low
142,5,22,1712.2956536061467,1289.8895571588162,2035,low
143,5,23,1681.1758233277453,1332.2931353164404,2035,low
144,6,0,1669.630359458441,697.3999747001726,2035,low
145,6,1,1568.2816529627505,656.6062879514994,2035,low
146,6,2,1268.3276494998142,571.1118453350538,2035,low
147,6,3,1632.1224607267695,451.7473569412425,2035,low
148,6,4,1741.4702571304294,619.1840009855752,2035,low
149,6,5,1778.940177987167,775.3840558010835,2035,low
150,6,6,1822.5482728801094,888.5198605109331,2035,low
151,6,7,1883.3983229930773,1131.3542446673198,2035,low
152,6,8,1928.6726971487474,1187.1201793629298,2035,low
153,6,9,1957.8302106293106,1375.7315624922317,2035,low
154,6,10,1906.6265407495723,1104.3619225891089,2035,low
155,6,11,2023.8072738583667,1072.842167135422,2035,low
156,6,12,2052.3096689963177,976.467958662245,2035,low
157,6,13,2169.609082964279,1034.54739338198,2035,low
158,6,14,2278.216310806727,1015.1887148784384,2035,low
159,6,15,2573.7933641835216,949.2207727532351,2035,low
160,6,16,2087.230324998112,910.6892349158477,2035,low
161,6,17,1998.7181402301055,997.4083016353804,2035,low
162,6,18,1859.7286124404748,930.2756642344617,2035,low
163,6,19,1840.2602043024433,962.5812383965622,2035,low
164,6,20,1798.5984754998683,857.9621744689523,2035,low
165,6,21,1760.5066669410865,828.8914767174133,2035,low
166,6,22,1718.9208938883796,802.7645687400095,2035,low
167,6,23,1700.8529198885387,736.8586440934604,2035,low
168,7,0,1160.2661378261623,1391.075363334726,2035,low
169,7,1,1125.047700759545,1338.4115863921365,2035,low
170,7,2,973.4389451061978,1233.237848252266,2035,low
171,7,3,1191.0754730829726,1034.6510140138232,2035,low
172,7,4,1207.8780933406952,1281.1505349296874,2035,low
173,7,5,1304.6109775482453,1458.9159854303934,2035,low
174,7,6,1362.899031586832,1643.338400844736,2035,low
175,7,7,1436.0955593708088,1961.2477496490005,2035,low
176,7,8,1389.5213061321715,2318.9666884712788,2035,low
177,7,9,1320.6387196872859,1883.8191116992157,2035,low
178,7,10,1265.3278289467905,1846.9039815106553,2035,low
179,7,11,1225.2244877167902,1823.9151663220414,2035,low
180,7,12,1286.5395510143194,1800.4998927894815,2035,low
181,7,13,1414.3581889888526,1744.006359450021,2035,low
182,7,14,1485.6968218683899,1588.906287862711,2035,low
183,7,15,1535.0851061696064,1707.199908093537,2035,low
184,7,16,1788.9188646260702,1563.8623555012657,2035,low
185,7,17,1623.493714915065,1618.0848204624324,2035,low
186,7,18,1589.6483074973394,1773.9277404281613,2035,low
187,7,19,1563.0577531089057,1669.5853639179022,2035,low
188,7,20,1509.2603669978812,1536.899378433748,2035,low
189,7,21,1462.2782831704637,1507.9577153218875,2035,low
190,7,22,1339.127039711964,1427.6192407319365,2035,low
191,7,23,1240.8353363650785,1483.2759699144397,2035,low
0,0,0,1134.497718782155,1324.1422082834995,2035,high
1,0,1,1079.6352574435643,1388.032710357411,2035,high
2,0,2,1115.7592704486212,1245.7983367721731,2035,high
3,0,3,1041.5692209201682,1149.437898634975,2035,high
4,0,4,1097.3712177957661,727.3375142662294,2035,high
5,0,5,1060.8968091100305,1564.1762327295228,2035,high
6,0,6,1004.2633648565504,1826.1140896593793,2035,high
7,0,7,987.4241798904935,2522.718922682797,2035,high
8,0,8,944.2079207520994,3674.48807460306,2035,high
9,0,9,915.5788119676694,2695.1811780949984,2035,high
10,0,10,846.1042568537785,2407.6883282978915,2035,high
11,0,11,731.957221908231,2305.842770981689,2035,high
12,0,12,497.79907243912754,1938.9407495293585,2035,high
13,0,13,794.2516350231224,2001.703657493104,2035,high
14,0,14,883.0110181760128,1881.0174029126476,2035,high
15,0,15,966.3564911169201,1720.6767680621451,2035,high
16,0,16,1021.1833189964584,1772.6204044351618,2035,high
17,0,17,1221.283008303559,2069.0786433384924,2035,high
18,0,18,1369.613220517792,2139.2134062875184,2035,high
19,0,19,1714.040296805605,2222.512305160041,2035,high
20,0,20,1318.8141612931095,1672.471213969917,2035,high
21,0,21,1270.995247027152,1450.3372758260132,2035,high
22,0,22,1191.815325449436,1506.9175585957094,2035,high
23,0,23,1162.7467373366962,1620.6181244291113,2035,high
24,1,0,692.1689978372955,800.0366710435306,2035,high
25,1,1,667.0988369545712,899.8225903098912,2035,high
26,1,2,587.4592116528676,742.929586253108,2035,high
27,1,3,567.0136959152301,675.391203324928,2035,high
28,1,4,614.0084500061927,332.08138934395953,2035,high
29,1,5,641.1671168159546,985.9613941152245,2035,high
30,1,6,533.5140069138229,1193.9778092005542,2035,high
31,1,7,499.9415100879739,1779.7956525761724,2035,high
32,1,8,481.70989153057906,1903.1984272544971,2035,high
33,1,9,438.94742930854596,2971.560084283696,2035,high
34,1,10,415.40488444605,1680.3596097742725,2035,high
35,1,11,364.30322973936325,1589.8034516975506,2035,high
36,1,12,251.95671174683866,1289.965249464133,2035,high
37,1,13,389.5621516484177,1338.3024548945893,2035,high
38,1,14,462.6746903182364,1241.712481557015,2035,high
39,1,15,518.7528946548109,1114.0716678116837,2035,high
40,1,16,550.5591275914285,1153.6199037329482,2035,high
41,1,17,720.0099009279363,1388.5383509914107,2035,high
42,1,18,877.1682865712205,1442.3990664690193,2035,high
43,1,19,1109.0126688680891,1508.3163383974495,2035,high
44,1,20,924.5257314913459,1072.828650115514,2035,high
45,1,21,837.3181373268516,851.1985393783589,2035,high
46,1,22,792.9458132088316,942.3796567275236,2035,high
47,1,23,750.7105335674776,1032.6394870812499,2035,high
48,2,0,1321.770075499679,1679.1183239015488,2035,high
49,2,1,1277.6080251725775,1812.547695380118,2035,high
50,2,2,1071.7970842340699,1593.7785453514036,2035,high
51,2,3,1356.1653906279207,1508.2873568809694,2035,high
52,2,4,1416.4309137698501,1133.102650982393,2035,high
53,2,5,1460.2470819877522,1943.9107221831625,2035,high
54,2,6,1496.9460606509806,2259.8499690283106,2035,high
55,2,7,1529.6740466374424,3034.447910479824,2035,high
56,2,8,1576.381434537368,3199.345562522149,2035,high
57,2,9,1595.0701543991586,4109.748630973794,2035,high
58,2,10,1559.889952946195,2903.4878719403664,2035,high
59,2,11,1610.521772469726,2803.624789083998,2035,high
60,2,12,1635.9684966189448,2330.0608163672,2035,high
61,2,13,1693.8793607867108,2475.3915470370516,2035,high
62,2,14,1820.920085741137,2404.6771371492696,2035,high
63,2,15,1983.5290209248712,2145.7916356356777,2035,high
64,2,16,1770.6208451687592,2201.9574771097637,2035,high
65,2,17,1724.2903800801398,2544.785725618561,2035,high
66,2,18,1665.6212359037456,2728.9074484381936,2035,high
67,2,19,1544.5403257539808,2632.3853972055217,2035,high
68,2,20,1513.6082661037453,2079.57788034293,2035,high
69,2,21,1479.430235890257,1751.276356221333,2035,high
70,2,22,1438.3013055976708,1882.925269827328,2035,high
71,2,23,1388.5098022240525,2016.5512765996518,2035,high
72,3,0,1661.4595646283176,1191.0427543041567,2035,high
73,3,1,1552.9656591831902,1295.1996917094066,2035,high
74,3,2,1269.2492075335988,1136.3465894297942,2035,high
75,3,3,1616.0775038487368,1069.1975013546923,2035,high
76,3,4,1718.1459839575891,798.5434519220722,2035,high
77,3,5,1777.0274243644692,1381.7756198832099,2035,high
78,3,6,1799.6710622537207,1653.9609130342897,2035,high
79,3,7,1844.599152764978,2288.961327226546,2035,high
80,3,8,1890.220670389389,2456.6565343474654,2035,high
81,3,9,1959.6531780215983,2940.653049268864,2035,high
82,3,10,1910.8887893087915,2185.458439964277,2035,high
83,3,11,1996.300052649146,2096.9508433272126,2035,high
84,3,12,2021.6525460955386,1707.1531218984433,2035,high
85,3,13,2045.5932418942864,1831.6135814426914,2035,high
86,3,14,2289.4501062481922,1770.3067732122768,2035,high
87,3,15,2575.7856171381127,1544.5598619105601,2035,high
88,3,16,2161.026407155221,1605.2494218343961,2035,high
89,3,17,2079.00246043236,1896.5383431082446,2035,high
90,3,18,1931.4122363844422,2022.5558549837235,2035,high
91,3,19,1867.8314553977702,1958.4368864748865,2035,high
92,3,20,1824.4548456936413,1494.2466068045096,2035,high
93,3,21,1757.9706504634032,1244.8987500744638,2035,high
94,3,22,1737.1628483845168,1343.6137932749673,2035,high
95,3,23,1694.9436134304008,1439.8386570885511,2035,high
96,4,0,617.2281737981657,485.4364426398031,2035,high
97,4,1,429.3343695547734,528.1457408291678,2035,high
98,4,2,386.88066644009444,433.38662888415786,2035,high
99,4,3,311.3440047384232,369.52107870707283,2035,high
100,4,4,284.5328200122738,200.2305353889351,2035,high
101,4,5,293.5603430623706,567.7173916186472,2035,high
102,4,6,266.5595883340641,786.8519308479906,2035,high
103,4,7,259.58740320209284,1132.2651241476267,2035,high
104,4,8,247.06979663859667,1331.7512077841625,2035,high
105,4,9,231.58092972549974,1904.8418940845747,2035,high
106,4,10,238.86640422945706,1212.4479606507252,2035,high
107,4,11,211.86365402744366,1078.2443813274158,2035,high
108,4,12,164.05609495710388,860.9416558902562,2035,high
109,4,13,200.75485190103151,900.8629511322084,2035,high
110,4,14,222.93853310083819,821.1620279405186,2035,high
111,4,15,253.0941317597819,727.3278677644086,2035,high
112,4,16,273.05485525008197,757.8262032042238,2035,high
113,4,17,324.43231678209787,940.5117877761027,2035,high
114,4,18,371.3638628951006,985.5852696385713,2035,high
115,4,19,404.03375842476095,1028.833076890342,2035,high
116,4,20,357.96026600573293,693.435345836799,2035,high
117,4,21,341.084544866328,597.6020640975664,2035,high
118,4,22,278.2051728876371,629.8297339839088,2035,high
119,4,23,302.0171606322887,659.5155740171722,2035,high
120,5,0,198.27302682972754,30.63752100201347,2035,high
121,5,1,201.51476456996602,34.58639175470843,2035,high
122,5,2,189.78682137430746,26.088145214537892,2035,high
123,5,3,144.7,20.673686870626845,2035,high
124,5,4,181.90288616497537,11.05074992,2035,high
125,5,5,210.05539203557476,38.28390239973233,2035,high
126,5,6,212.77830661201457,70.78287032956925,2035,high
127,5,7,215.6028089408066,224.31107280976164,2035,high
128,5,8,243.56846590975817,298.7483889312415,2035,high
129,5,9,237.8505267059352,779.3438980911375,2035,high
130,5,10,252.1689575865745,403.6129810411184,2035,high
131,5,11,218.60871797022753,182.5783986283795,2035,high
132,5,12,204.52067359938695,118.07884838456486,2035,high
133,5,13,194.10248678226904,104.90120545356989,2035,high
134,5,14,207.50662789173867,79.11709683410568,2035,high
135,5,15,227.5647667802764,58.00075293531801,2035,high
136,5,16,230.4944849954332,52.830133842460604,2035,high
137,5,17,284.7151337464059,91.27163443437927,2035,high
138,5,18,414.9869136020335,135.79780783246815,2035,high
139,5,19,327.294914518022,155.93139083247848,2035,high
140,5,20,262.8991639287741,63.79798853360772,2035,high
141,5,21,224.47903880257877,44.959432999749566,2035,high
142,5,22,233.85413709108047,48.55889285659749,2035,high
143,5,23,221.42596403099438,41.66002432563845,2035,high
144,6,0,1577.8492163084566,2020.9786251453754,2035,high
145,6,1,1762.3307605130187,2167.094079864821,2035,high
146,6,2,1708.4940537084362,1941.3058428661313,2035,high
147,6,3,1899.1146140819287,1857.552165689319,2035,high
148,6,4,2007.4160150047423,1550.2556697693362,2035,high
149,6,5,2094.3247639813326,2283.2344585551155,2035,high
150,6,6,2209.70422752339,2623.945642434364,2035,high
151,6,7,2109.895327935607,4201.666851291723,2035,high
152,6,8,2146.9994008036515,3675.4050942669633,2035,high
153,6,9,2046.750323192283,3483.360710596961,2035,high
154,6,10,1972.5480464965087,3300.6431133841043,2035,high
155,6,11,1930.8954673847538,3138.121481726957,2035,high
156,6,12,1953.2389038619199,2707.5444776021636,2035,high
157,6,13,2066.7050602614627,2788.4992864007354,2035,high
158,6,14,2172.3536549621376,2878.2897196600848,2035,high
159,6,15,2415.549078472603,2481.9006844456953,2035,high
160,6,16,2246.4150746903656,2539.919160973699,2035,high
161,6,17,2127.5611392821447,3002.937364086978,2035,high
162,6,18,2028.36848892738,3060.854372876744,2035,high
163,6,19,1988.9872284173236,2949.2363993077233,2035,high
164,6,20,1913.523108053939,2344.452878274529,2035,high
165,6,21,1873.596026794637,2085.8416345403975,2035,high
166,6,22,1844.890550616591,2221.389665044328,2035,high
167,6,23,1807.6514898213143,2410.2404431749383,2035,high
168,7,0,1079.4347598472982,2019.2663990246097,2035,high
169,7,1,989.2493256631424,2155.4440281428692,2035,high
170,7,2,800.1133390371938,1940.0613886127965,2035,high
171,7,3,1059.0659619839334,1844.8513575193988,2035,high
172,7,4,1158.620145222069,1508.391713714775,2035,high
173,7,5,1214.6081487539186,2280.783716251749,2035,high
174,7,6,1229.2948352368346,2608.989371194032,2035,high
175,7,7,1291.0447690974102,3463.7746403921906,2035,high
176,7,8,1254.5824757877524,3683.2883672792054,2035,high
177,7,9,1188.9264021458848,4080.8890877635604,2035,high
178,7,10,1113.5174507614563,3302.6320452630716,2035,high
179,7,11,1032.0123272023936,3185.388127307388,2035,high
180,7,12,938.2649724513893,2680.682336981797,2035,high
181,7,13,1094.3309710694405,2815.8345638665633,2035,high
182,7,14,1174.968063565994,2752.102715974968,2035,high
183,7,15,1239.0876224535343,2458.314045923793,2035,high
184,7,16,1312.3664056558282,2538.35766595371,2035,high
185,7,17,1339.6894293878017,2971.305414354562,2035,high
186,7,18,1369.0428476165646,3083.5836329026065,2035,high
187,7,19,1562.2845213944968,2878.8589287643717,2035,high
188,7,20,1270.4265370206804,2334.7313600847892,2035,high
189,7,21,1201.2434636018359,2085.9365555076,2035,high
190,7,22,1143.0604389923762,2220.4198405834663,2035,high
191,7,23,1127.939736978206,2403.0250754114686,2035,high
0,0,0,1044.489130358354,1464.6346076776517,2035,mid
1,0,1,1003.9925150063499,1537.5537181105647,2035,mid
2,0,2,1023.0448571940824,1383.652141587228,2035,mid
3,0,3,1079.6035232603062,974.043910588467,2035,mid
4,0,4,1137.6822667506606,1289.4317073394354,2035,mid
5,0,5,1217.6102344486928,1669.9212806485339,2035,mid
6,0,6,1166.405081616757,1887.5623658457384,2035,mid
7,0,7,1061.1827838193792,2551.1304063596085,2035,mid
8,0,8,985.7530969281422,3118.8368237333243,2035,mid
9,0,9,935.0193796392765,2399.223657901033,2035,mid
10,0,10,866.871256472576,2314.374487993137,2035,mid
11,0,11,738.8160660747683,2246.1091579928893,2035,mid
12,0,12,497.6329664650206,1970.5704954611338,2035,mid
13,0,13,812.9160629727304,2015.665778950979,2035,mid
14,0,14,902.6776925755738,1923.0441252946346,2035,mid
15,0,15,960.8606958494915,1804.4978511170193,2035,mid
16,0,16,1117.3848512055886,1847.3568608648477,2035,mid
17,0,17,1324.8965737583587,2067.6135084986417,2035,mid
18,0,18,1404.999818773686,2183.5699919885087,2035,mid
19,0,19,1636.51244570507,2128.829089980962,2035,mid
20,0,20,1277.8935435074427,1759.497836537986,2035,mid
21,0,21,1244.516813664884,1626.5766595929506,2035,mid
22,0,22,1194.665527007919,1579.2133915702154,2035,mid
23,0,23,1097.5165628856191,1712.836490182687,2035,mid
24,1,0,1033.042511050124,846.932853566162,2035,mid
25,1,1,1004.9180094618963,890.5777107508989,2035,mid
26,1,2,895.4725765818293,794.8009366812812,2035,mid
27,1,3,785.4646225053887,739.4544967423809,2035,mid
28,1,4,869.9846009333926,541.5759136166624,2035,mid
29,1,5,921.9297715769269,976.0070825501017,2035,mid
30,1,6,980.4896305268506,1183.0241841089987,2035,mid
31,1,7,818.3354940774235,1569.2252138193985,2035,mid
32,1,8,846.483369122564,1656.2917742106233,2035,mid
33,1,9,721.8296069444142,1984.1797676239057,2035,mid
34,1,10,645.7458882315557,1501.5213955082424,2035,mid
35,1,11,468.71220911128904,1446.2633160462321,2035,mid
36,1,12,691.4129483482482,1290.3852248507592,2035,mid
37,1,13,751.3954717089454,1249.877252961428,2035,mid
38,1,14,952.128277908571,1217.1174564131907,2035,mid
39,1,15,1069.1965742032098,1116.0737112103523,2035,mid
40,1,16,1121.9878639869962,1152.2531000245897,2035,mid
41,1,17,1186.846090459753,1325.299539734141,2035,mid
42,1,18,1365.6062889306627,1359.5327294849446,2035,mid
43,1,19,1660.1476853355332,1405.237873739486,2035,mid
44,1,20,1307.9346213434346,1084.9470373294203,2035,mid
45,1,21,1234.3721195162623,934.4522155269766,2035,mid
46,1,22,1151.0862596132667,1049.7621860733375,2035,mid
47,1,23,1095.610138745403,1011.0291526395088,2035,mid
48,2,0,1304.5360119945258,1305.9209351306451,2035,mid
49,2,1,1260.324592793709,1366.1594976809406,2035,mid
50,2,2,1071.3609563133573,1244.6457013240029,2035,mid
51,2,3,1328.9018080457129,913.81830691281,2035,mid
52,2,4,1384.8461952860268,1176.9870656849464,2035,mid
53,2,5,1439.7028651888186,1507.2553121099422,2035,mid
54,2,6,1484.2065069579244,1714.333747858327,2035,mid
55,2,7,1520.9848044812186,2183.160494863268,2035,mid
56,2,8,1552.8254682911127,2267.4981532333722,2035,mid
57,2,9,1590.311129967806,2609.3098283744102,2035,mid
58,2,10,1570.3263532142287,2100.221094500559,2035,mid
59,2,11,1605.2886962060093,2036.2646447109473,2035,mid
60,2,12,1658.1809810664101,1748.1159204356522,2035,mid
61,2,13,1716.4654680797728,1844.8092804005662,2035,mid
62,2,14,1982.6639932043881,1788.0937408106727,2035,mid
63,2,15,1813.7663064132491,1626.4556621508125,2035,mid
64,2,16,1759.3201396421025,1664.175814149676,2035,mid
65,2,17,1687.0483962052956,1887.1142023357456,2035,mid
66,2,18,1628.998151091911,1978.5877975683886,2035,mid
67,2,19,1537.1706878470316,1936.3507043493905,2035,mid
68,2,20,1502.7835130849005,1585.4353853207053,2035,mid
69,2,21,1463.9735729439747,1413.8919780044018,2035,mid
70,2,22,1416.9326971295611,1459.1742818930904,2035,mid
71,2,23,1356.6304828589616,1545.8451941345368,2035,mid
72,3,0,653.9741580547505,533.5746109304645,2035,mid
73,3,1,726.0679260488278,566.2223873170537,2035,mid
74,3,2,1009.7298251250604,497.701818375532,2035,mid
75,3,3,680.9003804185695,454.79904408548026,2035,mid
76,3,4,586.7496570034381,248.47665388140433,2035,mid
77,3,5,546.705031135314,663.0385102297589,2035,mid
78,3,6,497.49855215048296,826.3769742253597,2035,mid
79,3,7,472.08340683880425,1199.0851885664968,2035,mid
80,3,8,442.9480201763756,1294.9003848744296,2035,mid
81,3,9,427.7028353404355,2020.939988115239,2035,mid
82,3,10,389.69610391852643,1130.4012133139424,2035,mid
83,3,11,370.9409710949033,1067.4254603613156,2035,mid
84,3,12,287.30925177874525,911.3318646763904,2035,mid
85,3,13,344.93830515032636,878.7433854536422,2035,mid
86,3,14,410.20079080395305,850.0686749628184,2035,mid
87,3,15,458.85226874811275,767.7939894072246,2035,mid
88,3,16,485.7242917915538,801.9784994201679,2035,mid
89,3,17,511.4342814060892,942.554216328652,2035,mid
90,3,18,534.6489343104189,974.1612335317967,2035,mid
91,3,19,630.2955589679847,1020.1765493258341,2035,mid
92,3,20,607.3215510461338,729.6314024236543,2035,mid
93,3,21,569.1912451737626,599.5426337770776,2035,mid
94,3,22,558.8933743019314,697.4043435414115,2035,mid
95,3,23,523.735359159093,630.9219423921244,2035,mid
96,4,0,201.1988971725868,38.306359876354335,2035,mid
97,4,1,197.90791443923112,34.320040896940654,2035,mid
98,4,2,189.5179399399973,29.88425473564929,2035,mid
99,4,3,144.7,12.702619004999997,2035,mid
100,4,4,181.61551843829758,24.502839386715934,2035,mid
101,4,5,207.09016255945804,41.730769595120854,2035,mid
102,4,6,212.29996182477586,63.87457007863859,2035,mid
103,4,7,214.96488218629787,150.50429214484083,2035,mid
104,4,8,249.00125243082354,186.88298938807196,2035,mid
105,4,9,236.38766541128422,424.9751753859569,2035,mid
106,4,10,241.1967108869622,244.0760247647137,2035,mid
107,4,11,218.03424992077439,131.56302604502943,2035,mid
108,4,12,204.13344911607848,96.22067883689911,2035,mid
109,4,13,193.82281129322513,88.02872660578592,2035,mid
110,4,14,209.63688825491113,75.16563816647599,2035,mid
111,4,15,226.73448541843905,59.85472297942659,2035,mid
112,4,16,229.5785445707217,55.899855670551936,2035,mid
113,4,17,271.907009356643,81.33130881699566,2035,mid
114,4,18,395.91168197948207,105.17901194450474,2035,mid
115,4,19,311.3452451988485,117.40893542596854,2035,mid
116,4,20,258.5011487161106,68.83213986634708,2035,mid
117,4,21,223.72790860031165,48.690060155216166,2035,mid
118,4,22,232.7642601796098,52.23601487303979,2035,mid
119,4,23,220.65484728252054,44.96718229388352,2035,mid
120,5,0,1577.1750297551725,1639.4860430315368,2035,mid
121,5,1,1761.5697895725848,1721.6908462181127,2035,mid
122,5,2,1707.7584088006217,1592.510961210449,2035,mid
123,5,3,1898.2892968517062,1522.1963840034261,2035,mid
124,5,4,2006.5397502895175,1212.892027934936,2035,mid
125,5,5,2093.40761537959,1811.0182811353197,2035,mid
