,year,scenario_price,period,weight,hour,Load Profile,price
3572,2030,mid,1,11.142857142857142,44,1369.8872726243144,954.3672720495513
3573,2030,mid,1,11.142857142857142,45,1334.7036717271485,884.7234151959589
3574,2030,mid,1,11.142857142857142,46,1284.968519985439,879.5783251634331
3575,2030,mid,1,11.142857142857142,47,1161.5843627672275,861.2328913542817
3576,2030,mid,1,11.142857142857142,48,1203.773031930141,851.2403910268137
3577,2030,mid,1,11.142857142857142,49,1185.1067323064312,831.5899211963807
3578,2030,mid,1,11.142857142857142,50,1126.933846732139,609.5427103858223
3579,2030,mid,1,11.142857142857142,51,1259.4720705663515,630.1064219030964
3580,2030,mid,1,11.142857142857142,52,1250.9177244201892,805.0335796014664
3581,2030,mid,1,11.142857142857142,53,1268.176346829973,1011.5375834011869
3582,2030,mid,1,11.142857142857142,54,1302.3437547088033,1549.267445650987
3583,2030,mid,1,11.142857142857142,55,1347.006270809799,2216.3094971189084
3584,2030,mid,1,11.142857142857142,56,1459.0540452578769,1903.7528102539518
3585,2030,mid,1,11.142857142857142,57,1478.4450071159742,1753.9965732972134
3586,2030,mid,1,11.142857142857142,58,1556.2670675284332,1666.648457890916
3587,2030,mid,1,11.142857142857142,59,1548.9538095767966,1588.262751136835
3588,2030,mid,1,11.142857142857142,60,1587.310931293523,1389.3628764368013
3589,2030,mid,1,11.142857142857142,61,1640.5527818935907,1491.576170662121
3590,2030,mid,1,11.142857142857142,62,1660.5268053195864,1562.9040299003013
3591,2030,mid,1,11.142857142857142,63,1792.66521550724,1503.2883967526686
3592,2030,mid,1,11.142857142857142,64,1869.304493881963,1423.3617377591115
3593,2030,mid,1,11.142857142857142,65,1806.7586465484346,1460.8004031619162
3594,2030,mid,1,11.142857142857142,66,1738.5571020062944,1431.5841966285218
3595,2030,mid,1,11.142857142857142,67,1749.2271286988303,1344.7393395453169
3596,2030,mid,1,11.142857142857142,68,1722.5062499871563,1000.6744199746596
3597,2030,mid,1,11.142857142857142,69,1700.3832282109079,950.1800939375131
3598,2030,mid,1,11.142857142857142,70,1618.9711744303906,940.5834362785627
3599,2030,mid,1,11.142857142857142,71,1531.4369741869432,914.2249431061364
3600,2030,mid,1,11.142857142857142,72,1470.3654396751006,780.4380808678345
3601,2030,mid,1,11.142857142857142,73,1453.6315726764249,773.4364438532983
3602,2030,mid,1,11.142857142857142,74,1500.593017245133,661.9088499227197
3603,2030,mid,1,11.142857142857142,75,1546.1551140508857,591.8594049235445
3604,2030,mid,1,11.142857142857142,76,1745.0624032138437,738.0965116382782
3605,2030,mid,1,11.142857142857142,77,1861.8413058128667,905.9948786858689
3606,2030,mid,1,11.142857142857142,78,1986.7747409114934,1041.9347689115682
3607,2030,mid,1,11.142857142857142,79,2109.900685149636,1475.0006221003641
3608,2030,mid,1,11.142857142857142,80,2130.940878299788,1515.2195240142223
3609,2030,mid,1,11.142857142857142,81,2100.854901396246,1523.3646589388186
3610,2030,mid,1,11.142857142857142,82,2009.59743656922,1414.5695152988346
3611,2030,mid,1,11.142857142857142,83,1881.7403641801322,1379.8947299159368
3612,2030,mid,1,11.142857142857142,84,1956.005749028413,1105.7214685247557
3613,2030,mid,1,11.142857142857142,85,2166.057843589195,1141.4309133147285
3614,2030,mid,1,11.142857142857142,86,2397.2084374569185,1201.3403946590568
3615,2030,mid,1,11.142857142857142,87,2262.271331743354,1153.714831483006
3616,2030,mid,1,11.142857142857142,88,2185.5737472118417,1062.9318642763742
3617,2030,mid,1,11.142857142857142,89,2207.5884861254804,1177.7621915444442
3618,2030,mid,1,11.142857142857142,90,2117.1639663954525,1193.810497896924
3619,2030,mid,1,11.142857142857142,91,1929.7846373749373,1132.2287463497803
3620,2030,mid,1,11.142857142857142,92,1798.6624202056205,918.352965132924
