2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1448.883765,1324.239071,1496.013703,1519.578673,1543.143642,1566.708611,1590.27358,1613.83855,1638.655276,1663.472002,1688.288728,1713.105454,1737.92218,1762.738906,1787.555632,1812.372358,1837.189084,1862.005811,1893.659909,1925.852128,1958.591614,1991.887671,2025.749762,2060.187508,2095.210695,2130.829277,2167.053375,2203.893282
1552.976351,1419.376771,1603.492259,1628.750214,1654.008168,1679.266122,1704.524077,1729.782031,1755.530701,1781.27937,1807.02804,1832.776709,1858.525378,1884.274048,1910.022717,1935.771387,1961.520056,1987.268726,2021.052294,2055.410183,2090.352156,2125.888143,2162.028241,2198.782721,2236.162027,2274.176782,2312.837787,2352.15603
1787.623365,1633.837553,1845.771977,1874.846282,1903.920588,1932.994894,1962.0692,1991.143506,2021.39323,2051.642954,2081.892678,2112.142402,2142.392126,2172.641851,2202.891575,2233.141299,2263.391023,2293.640747,2332.63264,2372.287395,2412.61628,2453.630757,2495.34248,2537.763302,2580.905278,2624.780668,2669.401939,2714.781772
1828.99834,1671.653118,1888.492815,1918.240053,1947.987291,1977.734528,2007.481766,2037.229004,2069.628083,2102.027163,2134.426243,2166.825322,2199.224402,2231.623481,2264.022561,2296.421641,2328.82072,2361.2198,2401.360536,2442.183666,2483.700788,2525.923701,2568.864404,2612.535099,2656.948196,2702.116315,2748.052292,2794.769181
1699.834759,1553.601232,1755.127743,1782.774236,1810.420728,1838.06722,1865.713713,1893.360205,1919.707258,1946.054312,1972.401365,1998.748418,2025.095471,2051.442524,2077.789578,2104.136631,2130.483684,2156.830737,2193.49686,2230.786306,2268.709674,2307.277738,2346.50146,2386.391984,2426.960648,2468.218979,2510.178702,2552.85174
1693.458036,1547.773087,1748.543596,1776.086375,1803.629155,1831.171935,1858.714715,1886.257495,1912.956377,1939.655259,1966.354141,1993.053022,2019.751904,2046.450786,2073.149668,2099.84855,2126.547432,2153.246313,2189.851501,2227.078976,2264.939319,2303.443287,2342.601823,2382.426054,2422.927297,2464.117061,2506.007051,2548.609171
1602.092812,1464.267838,1654.206403,1680.263199,1706.319994,1732.37679,1758.433585,1784.490381,1807.520073,1830.549766,1853.579458,1876.60915,1899.638843,1922.668535,1945.698228,1968.72792,1991.757612,2014.787305,2049.038689,2083.872347,2119.298176,2155.326245,2191.966792,2229.230227,2267.127141,2305.668302,2344.864663,2384.727363
1541.942707,1409.292331,1592.099708,1617.178209,1642.25671,1667.33521,1692.413711,1717.492212,1741.921836,1766.35146,1790.781084,1815.210708,1839.640332,1864.069956,1888.49958,1912.929204,1937.358828,1961.788452,1995.138856,2029.056216,2063.550172,2098.630525,2134.307244,2170.590467,2207.490505,2245.017844,2283.183147,2321.99726
1575.785781,1440.22395,1627.043645,1652.672577,1678.301509,1703.930442,1729.559374,1755.188306,1779.145703,1803.103101,1827.060498,1851.017896,1874.975293,1898.93269,1922.890088,1946.847485,1970.804883,1994.76228,2028.673239,2063.160684,2098.234416,2133.904401,2170.180776,2207.073849,2244.594104,2282.752204,2321.558991,2361.025494
1501.836755,1372.636617,1550.689172,1575.115381,1599.541589,1623.967798,1648.394006,1672.820215,1696.235129,1719.650044,1743.064958,1766.479873,1789.894788,1813.309702,1836.724617,1860.139531,1883.554446,1906.96936,1939.387839,1972.357433,2005.887509,2039.987597,2074.667386,2109.936731,2145.805656,2182.284352,2219.383186,2257.1127
1542.270741,1409.592145,1592.438413,1617.522249,1642.606085,1667.689921,1692.773757,1717.857593,1741.65356,1765.449526,1789.245493,1813.04146,1836.837427,1860.633394,1884.42936,1908.225327,1932.021294,1955.817261,1989.066154,2022.880279,2057.269244,2092.242821,2127.810949,2163.983735,2200.771458,2238.184573,2276.233711,2314.929684
1481.109375,1353.692374,1529.287563,1553.376657,1577.465751,1601.554845,1625.643938,1649.733032,1673.200464,1696.667896,1720.135327,1743.602759,1767.07019,1790.537622,1814.005054,1837.472485,1860.939917,1884.407349,1916.442274,1949.021792,1982.155163,2015.8518,2050.121281,2084.973343,2120.41789,2156.464994,2193.124899,2230.408022
1471.79584,1345.180065,1519.671073,1543.60869,1567.546306,1591.483922,1615.421539,1639.359155,1662.715007,1686.070859,1709.426711,1732.782563,1756.138416,1779.494268,1802.85012,1826.205972,1849.561824,1872.917676,1904.757276,1937.13815,1970.069499,2003.56068,2037.621212,2072.260772,2107.489205,2143.316522,2179.752903,2216.808702
1547.943832,1414.777191,1598.296041,1623.472145,1648.648249,1673.824354,1699.000458,1724.176563,1747.054531,1769.9325,1792.810469,1815.688438,1838.566406,1861.444375,1884.322344,1907.200313,1930.078281,1952.95625,1986.156506,2019.921167,2054.259827,2089.182244,2124.698342,2160.818214,2197.552123,2234.910509,2272.903988,2311.543356
1488.728118,1360.655691,1537.154131,1561.367138,1585.580145,1609.793151,1634.006158,1658.219165,1681.129622,1704.040078,1726.950535,1749.860991,1772.771448,1795.681904,1818.592361,1841.502817,1864.413274,1887.32373,1919.408234,1952.038174,1985.222823,2018.971611,2053.294128,2088.200128,2123.699531,2159.802423,2196.519064,2233.859888
1525.444331,1394.213278,1575.064666,1599.874833,1624.685001,1649.495168,1674.305335,1699.115503,1725.578323,1752.041143,1778.503962,1804.966782,1831.429602,1857.892422,1884.355242,1910.818062,1937.280881,1963.743701,1997.127344,2031.078509,2065.606844,2100.72216,2136.434437,2172.753822,2209.690637,2247.255378,2285.458719,2324.311518
1483.45456,1355.835807,1531.709033,1555.836269,1579.963505,1604.090742,1628.217978,1652.345215,1682.624915,1712.904614,1743.184314,1773.464014,1803.743713,1834.023413,1864.303113,1894.582813,1924.862512,1955.142212,1988.37963,2022.182083,2056.559179,2091.520685,2127.076536,2163.236837,2200.011864,2237.412065,2275.44807,2314.130688
1429.348693,1306.384564,1475.843186,1499.090433,1522.337679,1545.584926,1568.832172,1592.079419,1614.713806,1637.348193,1659.982581,1682.616968,1705.251355,1727.885742,1750.520129,1773.154517,1795.788904,1818.423291,1849.336487,1880.775207,1912.748386,1945.265108,1978.334615,2011.966304,2046.169731,2080.954616,2116.330845,2152.308469
1474.472128,1347.626116,1522.434416,1546.41556,1570.396704,1594.377848,1618.358993,1642.340137,1672.225796,1702.111455,1731.997114,1761.882773,1791.768433,1821.654092,1851.539751,1881.42541,1911.311069,1941.196729,1974.197073,2007.758423,2041.890316,2076.602452,2111.904693,2147.807073,2184.319793,2221.45323,2259.217935,2297.62464
1377.888121,1259.351047,1422.708682,1445.118962,1467.529242,1489.939522,1512.349803,1534.760083,1557.076206,1579.392329,1601.708452,1624.024575,1646.340698,1668.656821,1690.972944,1713.289067,1735.60519,1757.921313,1787.805976,1818.198677,1849.108055,1880.542892,1912.512121,1945.024827,1978.090249,2011.717783,2045.916986,2080.697574
1307.027036,1194.586005,1349.542595,1370.800375,1392.058155,1413.315935,1434.573714,1455.831494,1472.379146,1488.926797,1505.474448,1522.0221,1538.569751,1555.117402,1571.665054,1588.212705,1604.760356,1621.308008,1648.870244,1676.901038,1705.408356,1734.400298,1763.885103,1793.87115,1824.366959,1855.381197,1886.922678,1919.000363
1196.260379,1093.348391,1235.172871,1254.629117,1274.085363,1293.541609,1312.997855,1332.454102,1346.069392,1359.684683,1373.299973,1386.915264,1400.530554,1414.145845,1427.761135,1441.376426,1454.991716,1468.607007,1493.573326,1518.964072,1544.786462,1571.047832,1597.755645,1624.917491,1652.541088,1680.634287,1709.205069,1738.261556
1173.89651,1072.908443,1212.08154,1231.174056,1250.266571,1269.359086,1288.451601,1307.544116,1320.832256,1334.120396,1347.408535,1360.696675,1373.984814,1387.272954,1400.561094,1413.849233,1427.137373,1440.425513,1464.912746,1489.816263,1515.14314,1540.900573,1567.095883,1593.736513,1620.830033,1648.384144,1676.406674,1704.905588
1315.744033,1202.553096,1358.543143,1379.942698,1401.342253,1422.741808,1444.141363,1465.540918,1480.337903,1495.134888,1509.931873,1524.728857,1539.525842,1554.322827,1569.119812,1583.916797,1598.713782,1613.510767,1640.94045,1668.836437,1697.206657,1726.05917,1755.402176,1785.244013,1815.593161,1846.458245,1877.848035,1909.771451
1498.394696,1369.490672,1547.135148,1571.505375,1595.875601,1620.245827,1644.616053,1668.986279,1695.932793,1722.879307,1749.82582,1776.772334,1803.718848,1830.665361,1857.611875,1884.558389,1911.504902,1938.451416,1971.40509,2004.918977,2039.002599,2073.665643,2108.917959,2144.769565,2181.230647,2218.311568,2256.022865,2294.375254
1612.030196,1473.350327,1664.467034,1690.685454,1716.903873,1743.122292,1769.340712,1795.559131,1820.832856,1846.106582,1871.380308,1896.654033,1921.927759,1947.201484,1972.47521,1997.748936,2023.022661,2048.296387,2083.117425,2118.530422,2154.545439,2191.172711,2228.422647,2266.305832,2304.833031,2344.015193,2383.863451,2424.38913
1850.172509,1691.005714,1910.355747,1940.447366,1970.538985,2000.630605,2030.722224,2060.813843,2092.186199,2123.558555,2154.930911,2186.303267,2217.675623,2249.047979,2280.420334,2311.79269,2343.165046,2374.537402,2414.904538,2455.957915,2497.7092,2540.170256,2583.353151,2627.270154,2671.933747,2717.356621,2763.551683,2810.532062
1883.732504,1721.678607,1945.007397,1975.644843,2006.28229,2036.919736,2067.557183,2098.194629,2132.358901,2166.523174,2200.687446,2234.851719,2269.015991,2303.180264,2337.344536,2371.508809,2405.673081,2439.837354,2481.314589,2523.496937,2566.396384,2610.025123,2654.39555,2699.520274,2745.412119,2792.084125,2839.549555,2887.821898
1742.68865,1592.768485,1799.375605,1827.719083,1856.06256,1884.406038,1912.749516,1941.092993,1968.420491,1995.747988,2023.075486,2050.402983,2077.730481,2105.057979,2132.385476,2159.712974,2187.040471,2214.367969,2252.012224,2290.296432,2329.231471,2368.828406,2409.098489,2450.053164,2491.704067,2534.063037,2577.142108,2620.953524
1722.562257,1574.373528,1778.594532,1806.61067,1834.626807,1862.642945,1890.659082,1918.67522,1943.878381,1969.081543,1994.284705,2019.487866,2044.691028,2069.894189,2095.097351,2120.300513,2145.503674,2170.706836,2207.608852,2245.138203,2283.305552,2322.121746,2361.597816,2401.744979,2442.574644,2484.098413,2526.328086,2569.275663
1598.458198,1460.945903,1650.453561,1676.451242,1702.448924,1728.446605,1754.444286,1780.441968,1803.440232,1826.438496,1849.43676,1872.435024,1895.433289,1918.431553,1941.429817,1964.428081,1987.426345,2010.424609,2044.601828,2079.360059,2114.70918,2150.659236,2187.220443,2224.40319,2262.218045,2300.675751,2339.787239,2379.563622
1563.317102,1428.827928,1614.16938,1639.595518,1665.021657,1690.447796,1715.873935,1741.300073,1764.194329,1787.088584,1809.982839,1832.877095,1855.77135,1878.665605,1901.559861,1924.454116,1947.348372,1970.242627,2003.736752,2037.800276,2072.442881,2107.67441,2143.504875,2179.944458,2217.003514,2254.692573,2293.022347,2332.003727
1597.840948,1460.381753,1649.816232,1675.803874,1701.791517,1727.779159,1753.766801,1779.754443,1802.975952,1826.197461,1849.41897,1872.640479,1895.861987,1919.083496,1942.305005,1965.526514,1988.748022,2011.969531,2046.173013,2080.957955,2116.33424,2152.311922,2188.901224,2226.112545,2263.956459,2302.443718,2341.585262,2381.392211
1533.151449,1401.257368,1583.022484,1607.958002,1632.89352,1657.829038,1682.764555,1707.700073,1731.762573,1755.825073,1779.887573,1803.950073,1828.012573,1852.075073,1876.137573,1900.200073,1924.262573,1948.325073,1981.446599,2015.131192,2049.388422,2084.228025,2119.659902,2155.69412,2192.34092,2229.610716,2267.514098,2306.061837
1568.101217,1433.200475,1619.109114,1644.613063,1670.117012,1695.62096,1721.124909,1746.628857,1769.480115,1792.331372,1815.182629,1838.033887,1860.885144,1883.736401,1906.587659,1929.438916,1952.290173,1975.141431,2008.718835,2042.867055,2077.595795,2112.914924,2148.834477,2185.364663,2222.515863,2260.298632,2298.723709,2337.802012
1511.588334,1381.549286,1560.757955,1585.342765,1609.927576,1634.512386,1659.097196,1683.682007,1707.463328,1731.244648,1755.025969,1778.80729,1802.588611,1826.369932,1850.151252,1873.932573,1897.713894,1921.495215,1954.160633,1987.381364,2021.166847,2055.526684,2090.470637,2126.008638,2162.150785,2198.907349,2236.288773,2274.305683
1502.394014,1373.145937,1551.264558,1575.69983,1600.135102,1624.570374,1649.005646,1673.440918,1697.083059,1720.7252,1744.367341,1768.009482,1791.651624,1815.293765,1838.935906,1862.578047,1886.220188,1909.862329,1942.329989,1975.349599,2008.930542,2043.082361,2077.814761,2113.137612,2149.060951,2185.594988,2222.750102,2260.536854
1560.265217,1426.038591,1611.018222,1636.394724,1661.771226,1687.147728,1712.52423,1737.900732,1760.460403,1783.020073,1805.579744,1828.139414,1850.699084,1873.258755,1895.818425,1918.378096,1940.937766,1963.497437,1996.876893,2030.8238,2065.347805,2100.458717,2136.166516,2172.481346,2209.413529,2246.973559,2285.17211,2324.020036
1491.507817,1363.196258,1540.02425,1564.282466,1588.540683,1612.798899,1637.057116,1661.315332,1683.039958,1704.764585,1726.489211,1748.213838,1769.938464,1791.663091,1813.387717,1835.112344,1856.83697,1878.561597,1910.497144,1942.975595,1976.00618,2009.598285,2043.761456,2078.505401,2113.839993,2149.775273,2186.321452,2223.488917
1525.642103,1394.394036,1575.268871,1600.082255,1624.895639,1649.709023,1674.522407,1699.335791,1724.762932,1750.190073,1775.617214,1801.044355,1826.471497,1851.898638,1877.325779,1902.75292,1928.180061,1953.607202,1986.818525,2020.59444,2054.944545,2089.878602,2125.406538,2161.53845,2198.284603,2235.655442,2273.661584,2312.313831
1495.499464,1366.844511,1544.145738,1568.468876,1592.792013,1617.115151,1641.438288,1665.761426,1694.247034,1722.732642,1751.21825,1779.703857,1808.189465,1836.675073,1865.160681,1893.646289,1922.131897,1950.617505,1983.778002,2017.502229,2051.799766,2086.680362,2122.153929,2158.230545,2194.920465,2232.234113,2270.182092,2308.775188
1440.716508,1316.774428,1487.580779,1511.012914,1534.445049,1557.877185,1581.30932,1604.741455,1624.563298,1644.385142,1664.206985,1684.028828,1703.850671,1723.672515,1743.494358,1763.316201,1783.138044,1802.959888,1833.610206,1864.781579,1896.482866,1928.723075,1961.511367,1994.85706,2028.76963,2063.258714,2098.334112,2134.005792
1508.934601,1379.123849,1558.0179,1582.559549,1607.101199,1631.642848,1656.184498,1680.726147,1704.697986,1728.669824,1752.641663,1776.613501,1800.585339,1824.557178,1848.529016,1872.500854,1896.472693,1920.444531,1953.092088,1986.294654,2020.061663,2054.402711,2089.327557,2124.846126,2160.96851,2197.704975,2235.065959,2273.06208
1399.363934,1278.979337,1444.88307,1467.642637,1490.402205,1513.161773,1535.92134,1558.680908,1576.762236,1594.843564,1612.924893,1631.006221,1649.087549,1667.168877,1685.250205,1703.331533,1721.412861,1739.494189,1769.065591,1799.139706,1829.725081,1860.830407,1892.464524,1924.636421,1957.35524,1990.630279,2024.470994,2058.887001
1309.135323,1196.512921,1351.719462,1373.011532,1394.303601,1415.595671,1436.88774,1458.17981,1472.179946,1486.180083,1500.18022,1514.180356,1528.180493,1542.18063,1556.180767,1570.180903,1584.18104,1598.181177,1625.350257,1652.981211,1681.081892,1709.660284,1738.724509,1768.282825,1798.343633,1828.915475,1860.007038,1891.627158
1202.608257,1099.150173,1241.727236,1261.286725,1280.846214,1300.405704,1319.965193,1339.524683,1352.779976,1366.035269,1379.290562,1392.545854,1405.801147,1419.05644,1432.311733,1445.567026,1458.822319,1472.077612,1497.102932,1522.553682,1548.437094,1574.760525,1601.531454,1628.757488,1656.446366,1684.605954,1713.244255,1742.369407
1200.717917,1097.422456,1239.775406,1259.30415,1278.832895,1298.361639,1317.890384,1337.419128,1350.631859,1363.84459,1377.057321,1390.270051,1403.482782,1416.695513,1429.908243,1443.120974,1456.333705,1469.546436,1494.528725,1519.935713,1545.77462,1572.052789,1598.777686,1625.956907,1653.598174,1681.709343,1710.298402,1739.373475
1347.97977,1232.015654,1391.827459,1413.751303,1435.675147,1457.598991,1479.522835,1501.44668,1516.250466,1531.054253,1545.85804,1560.661826,1575.465613,1590.269399,1605.073186,1619.876973,1634.680759,1649.484546,1677.525783,1706.043721,1735.046465,1764.542255,1794.539473,1825.046644,1856.072437,1887.625668,1919.715305,1952.350465
1534.841178,1402.801733,1584.767178,1609.730178,1634.693178,1659.656178,1684.619178,1709.582178,1738.872034,1768.16189,1797.451746,1826.741602,1856.031458,1885.321313,1914.611169,1943.901025,1973.190881,2002.480737,2036.52291,2071.143799,2106.353244,2142.161249,2178.57799,2215.613816,2253.279251,2291.584998,2330.541943,2370.161156
1637.170848,1496.328178,1690.425474,1717.052786,1743.680099,1770.307411,1796.934724,1823.562036,1849.706694,1875.851353,1901.996011,1928.140669,1954.285327,1980.429985,2006.574644,2032.719302,2058.86396,2085.008618,2120.453765,2156.501479,2193.162004,2230.445758,2268.363336,2306.925512,2346.143246,2386.027681,2426.590152,2467.842185
1888.887307,1726.389952,1950.329877,1981.051163,2011.772448,2042.493733,2073.215018,2103.936304,2135.386675,2166.837046,2198.287417,2229.737788,2261.188159,2292.63853,2324.088901,2355.539272,2386.989644,2418.440015,2459.553495,2501.365904,2543.889125,2587.13524,2631.116539,2675.84552,2721.334894,2767.597587,2814.646746,2862.495741
1937.969554,1771.249747,2001.008694,2032.528263,2064.047833,2095.567403,2127.086973,2158.606543,2191.212769,2223.818994,2256.42522,2289.031445,2321.637671,2354.243896,2386.850122,2419.456348,2452.062573,2484.668799,2526.908168,2569.865607,2613.553323,2657.983729,2703.169452,2749.123333,2795.85843,2843.388023,2891.72562,2940.884955
1762.698742,1611.057147,1820.036594,1848.705521,1877.374447,1906.043373,1934.712299,1963.381226,1992.394722,2021.408218,2050.421714,2079.43521,2108.448706,2137.462202,2166.475698,2195.489194,2224.50269,2253.516187,2291.825962,2330.787003,2370.410382,2410.707359,2451.689384,2493.368103,2535.755361,2578.863202,2622.703877,2667.289842
1749.183207,1598.704328,1806.08142,1834.530527,1862.979633,1891.42874,1919.877847,1948.326953,1975.236621,2002.146289,2029.055957,2055.965625,2082.875293,2109.784961,2136.694629,2163.604297,2190.513965,2217.423633,2255.119835,2293.456872,2332.445639,2372.097214,2412.422867,2453.434056,2495.142435,2537.559856,2580.698374,2624.570246
1620.480071,1481.073276,1673.191771,1699.547621,1725.903471,1752.259321,1778.615171,1804.971021,1829.370173,1853.769326,1878.168479,1902.567632,1926.966785,1951.365938,1975.76509,2000.164243,2024.563396,2048.962549,2083.794912,2119.219426,2155.246156,2191.885341,2229.147391,2267.042897,2305.582626,2344.777531,2384.638749,2425.177608
1588.30678,1451.667792,1639.971933,1665.804509,1691.637085,1717.469662,1743.302238,1769.134814,1793.121675,1817.108535,1841.095396,1865.082256,1889.069116,1913.055977,1937.042837,1961.029697,1985.016558,2009.003418,2043.156476,2077.890136,2113.214268,2149.138911,2185.674273,2222.830735,2260.618858,2299.049378,2338.133218,2377.881482
1622.566111,1482.979858,1675.345667,1701.735444,1728.125222,1754.515,1780.904778,1807.294556,1831.766802,1856.239048,1880.711294,1905.18354,1929.655786,1954.128032,1978.600278,2003.072524,2027.544771,2052.017017,2086.901306,2122.378628,2158.459065,2195.152869,2232.470468,2270.422466,2309.019647,2348.272982,2388.193622,2428.792914
1550.286101,1416.917959,1600.7145,1625.9287,1651.142899,1676.357099,1701.571298,1726.785498,1752.305864,1777.82623,1803.346597,1828.866963,1854.387329,1879.907695,1905.428062,1930.948428,1956.468794,1981.98916,2015.682976,2049.949586,2084.798729,2120.240308,2156.284393,2192.941228,2230.221229,2268.13499,2306.693284,2345.90707
1591.565336,1454.64602,1643.336484,1669.222058,1695.107633,1720.993207,1746.878781,1772.764355,1797.094858,1821.425361,1845.755864,1870.086367,1894.41687,1918.747373,1943.077876,1967.408379,1991.738882,2016.069385,2050.342564,2085.198388,2120.64676,2156.697755,2193.361617,2230.648765,2268.569794,2307.13548,2346.356783,2386.244849
1528.581063,1397.080163,1578.303431,1603.164615,1628.025799,1652.886983,1677.748167,1702.609351,1727.781255,1752.953159,1778.125063,1803.296968,1828.468872,1853.640776,1878.812681,1903.984585,1929.156489,1954.328394,1987.551976,2021.34036,2055.703146,2090.650099,2126.191151,2162.336401,2199.09612,2236.480754,2274.500926,2313.167442
1519.647115,1388.914786,1569.078875,1593.794755,1618.510636,1643.226516,1667.942396,1692.658276,1717.683994,1742.709712,1767.73543,1792.761147,1817.786865,1842.812583,1867.838301,1892.864019,1917.889736,1942.915454,1975.945017,2009.536082,2043.698196,2078.441065,2113.774563,2149.70873,2186.253779,2223.420093,2261.218235,2299.658945
1578.447186,1442.6564,1629.791621,1655.463839,1681.136057,1706.808274,1732.480492,1758.15271,1781.939072,1805.725435,1829.511797,1853.298159,1877.084521,1900.870884,1924.657246,1948.443608,1972.229971,1996.016333,2029.948611,2064.457737,2099.553519,2135.245928,2171.545109,2208.461376,2246.005219,2284.187308,2323.018492,2362.509807
1505.744015,1376.207743,1554.723529,1579.213286,1603.703043,1628.1928,1652.682557,1677.172314,1699.891313,1722.610313,1745.329312,1768.048311,1790.76731,1813.486309,1836.205308,1858.924307,1881.643306,1904.362305,1936.736464,1969.660984,2003.14522,2037.198689,2071.831067,2107.052195,2142.872082,2179.300908,2216.349023,2254.026957
1547.945213,1414.778453,1598.297466,1623.473593,1648.64972,1673.825847,1699.001974,1724.178101,1749.734116,1775.290132,1800.846147,1826.402163,1851.958179,1877.514194,1903.07021,1928.626226,1954.182241,1979.738257,2013.393807,2047.621502,2082.431067,2117.832396,2153.835546,2190.450751,2227.688413,2265.559116,2304.073621,2343.242873
1515.93732,1385.524138,1565.248406,1589.90395,1614.559493,1639.215036,1663.87058,1688.526123,1717.028462,1745.530801,1774.03314,1802.535479,1831.037817,1859.540156,1888.042495,1916.544834,1945.047173,1973.549512,2007.099853,2041.220551,2075.9213,2111.211962,2147.102566,2183.603309,2220.724566,2258.476883,2296.87099,2335.917797
1448.461064,1323.852734,1495.577253,1519.135347,1542.693441,1566.251536,1589.80963,1613.367725,1632.532002,1651.696279,1670.860557,1690.024834,1709.189111,1728.353389,1747.517666,1766.681943,1785.846221,1805.010498,1835.695677,1866.902503,1898.639846,1930.916723,1963.742307,1997.125926,2031.077067,2065.605377,2100.720669,2136.43292
1466.228463,1340.091638,1513.922598,1537.769665,1561.616732,1585.4638,1609.310867,1633.157935,1651.948953,1670.739971,1689.530989,1708.322007,1727.113025,1745.904043,1764.695061,1783.486079,1802.277097,1821.068115,1852.026273,1883.51072,1915.530402,1948.094419,1981.212024,2014.892628,2049.145803,2083.981282,2119.408964,2155.438916
1305.534004,1193.221416,1348.000998,1369.234494,1390.467991,1411.701488,1432.934985,1454.168481,1468.972695,1483.776909,1498.581123,1513.385337,1528.189551,1542.993765,1557.797979,1572.602192,1587.406406,1602.21062,1629.448201,1657.14882,1685.32035,1713.970796,1743.108299,1772.741141,1802.87774,1833.526662,1864.696615,1896.396457
1264.027002,1155.285182,1305.143837,1325.702255,1346.260672,1366.81909,1387.377508,1407.935925,1413.515392,1419.094858,1424.674325,1430.253792,1435.833258,1441.412725,1446.992191,1452.571658,1458.151124,1463.730591,1488.614011,1513.920449,1539.657097,1565.831267,1592.450399,1619.522056,1647.053931,1675.053847,1703.529763,1732.489769
1150.76595,1051.76776,1188.198579,1206.914893,1225.631208,1244.347522,1263.063837,1281.780151,1287.547769,1293.315386,1299.083003,1304.85062,1310.618237,1316.385854,1322.153472,1327.921089,1333.688706,1339.456323,1362.227081,1385.384941,1408.936485,1432.888405,1457.247508,1482.020716,1507.215068,1532.837724,1558.895966,1585.397197
1140.68626,1042.555207,1177.791012,1196.343388,1214.895764,1233.448141,1252.000517,1270.552893,1276.666152,1282.779412,1288.892671,1295.00593,1301.119189,1307.232449,1313.345708,1319.458967,1325.572227,1331.685486,1354.324139,1377.347649,1400.76256,1424.575523,1448.793307,1473.422793,1498.470981,1523.944987,1549.852052,1576.199537
1253.255264,1145.440116,1294.021711,1314.404935,1334.788159,1355.171382,1375.554606,1395.93783,1406.382228,1416.826626,1427.271024,1437.715422,1448.159821,1458.604219,1469.048617,1479.493015,1489.937413,1500.381812,1525.888302,1551.828403,1578.209486,1605.039048,1632.324711,1660.074231,1688.295493,1716.996517,1746.185458,1775.87061
1343.10866,1227.563596,1386.797899,1408.642519,1430.487138,1452.331757,1474.176377,1496.020996,1529.896587,1563.772178,1597.647769,1631.523359,1665.39895,1699.274541,1733.150132,1767.025723,1800.901313,1834.776904,1865.968112,1897.68957,1929.950292,1962.759447,1996.126358,2030.060506,2064.571535,2099.669251,2135.363628,2171.66481
1371.946987,1253.921017,1416.574292,1438.887944,1461.201597,1483.515249,1505.828901,1528.142554,1572.152917,1616.163281,1660.173645,1704.184009,1748.194373,1792.204736,1836.2151,1880.225464,1924.235828,1968.246191,2001.706377,2035.735385,2070.342887,2105.538716,2141.332874,2177.735533,2214.757037,2252.407906,2290.698841,2329.640721
1551.031466,1417.599202,1601.484111,1626.710433,1651.936756,1677.163078,1702.3894,1727.615723,1795.597856,1863.57999,1931.562124,1999.544258,2067.526392,2135.508525,2203.490659,2271.472793,2339.454927,2407.437061,2448.363491,2489.98567,2532.315426,2575.364789,2619.14599,2663.671472,2708.953887,2755.006103,2801.841207,2849.472507
1623.479329,1483.814514,1676.28859,1702.693221,1729.097851,1755.502482,1781.907113,1808.311743,1878.153782,1947.99582,2017.837859,2087.679897,2157.521936,2227.363975,2297.206013,2367.048052,2436.89009,2506.732129,2549.346575,2592.685467,2636.76112,2681.586059,2727.173022,2773.534963,2820.685058,2868.636704,2917.403528,2966.999388
1525.78111,1394.521086,1575.4124,1600.228045,1625.04369,1649.859335,1674.67498,1699.490625,1756.821514,1814.152402,1871.483291,1928.81418,1986.145068,2043.475957,2100.806846,2158.137734,2215.468623,2272.799512,2311.437103,2350.731534,2390.69397,2431.335768,2472.668476,2514.70384,2557.453805,2600.93052,2645.146339,2690.113826
1571.911816,1436.683255,1623.043666,1648.609591,1674.175516,1699.741441,1725.307366,1750.873291,1795.969475,1841.065659,1886.161843,1931.258027,1976.354211,2021.450396,2066.54658,2111.642764,2156.738948,2201.835132,2239.266329,2277.333857,2316.048532,2355.421357,2395.46352,2436.1864,2477.601569,2519.720796,2562.556049,2606.119502
1534.464967,1402.457887,1584.378729,1609.33561,1634.292491,1659.249373,1684.206254,1709.163135,1741.936602,1774.710068,1807.483535,1840.257002,1873.030469,1905.803936,1938.577402,1971.350869,2004.124336,2036.897803,2071.525065,2106.740991,2142.555588,2178.979033,2216.021677,2253.694045,2292.006844,2330.970961,2370.597467,2410.897624
1504.630723,1375.190226,1553.574024,1578.045674,1602.517324,1626.988975,1651.460625,1675.932275,1708.595325,1741.258374,1773.921423,1806.584473,1839.247522,1871.910571,1904.573621,1937.23667,1969.899719,2002.562769,2036.606336,2071.228643,2106.43953,2142.249002,2178.667235,2215.704578,2253.371556,2291.678873,2330.637413,2370.258249
1468.37787,1342.056136,1516.141922,1540.023948,1563.905973,1587.787999,1611.670025,1635.552051,1676.861348,1718.170645,1759.479941,1800.789238,1842.098535,1883.407832,1924.717129,1966.026426,2007.335723,2048.64502,2083.471985,2118.891009,2154.912156,2191.545662,2228.801939,2266.691572,2305.225328,2344.414159,2384.2692,2424.801776
1429.799932,1306.796984,1476.309103,1499.563689,1522.818274,1546.07286,1569.327446,1592.582031,1632.369631,1672.157231,1711.944832,1751.732432,1791.520032,1831.307632,1871.095232,1910.882832,1950.670432,1990.458032,2024.295819,2058.708848,2093.706898,2129.299915,2165.498014,2202.31148,2239.750775,2277.826539,2316.54959,2355.930933
