2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1273.710364,1175.250494,1377.386135,1429.22402,1481.061906,1532.899791,1584.737676,1636.575562,1712.074407,1787.573252,1863.072097,1938.570942,2014.069788,2089.568633,2165.067478,2240.566323,2316.065168,2391.564014,2432.220602,2473.568352,2515.619014,2558.384537,2601.877074,2646.108985,2691.092838,2736.841416,2783.36772,2830.684971
1664.148281,1535.506928,1799.604394,1867.332451,1935.060508,2002.788564,2070.516621,2138.244678,2275.234131,2412.223584,2549.213037,2686.20249,2823.191943,2960.181396,3097.17085,3234.160303,3371.149756,3508.139209,3567.777576,3628.429794,3690.113101,3752.845024,3816.643389,3881.526327,3947.512274,4014.619983,4082.868522,4152.277287
1737.793954,1603.459672,1879.244579,1949.969892,2020.695205,2091.420517,2162.14583,2232.871143,2362.163843,2491.456543,2620.749243,2750.041943,2879.334644,3008.627344,3137.920044,3267.212744,3396.505444,3525.798145,3585.736713,3646.694237,3708.688039,3771.735736,3835.855243,3901.064782,3967.382884,4034.828393,4103.420475,4173.178624
1559.791019,1439.216651,1686.752799,1750.23369,1813.71458,1877.19547,1940.676361,2004.157251,2157.081907,2310.006563,2462.931218,2615.855874,2768.78053,2921.705186,3074.629841,3227.554497,3380.479153,3533.403809,3593.471673,3654.560692,3716.688224,3779.871923,3844.129746,3909.479952,3975.941111,4043.53211,4112.272156,4182.180782
1505.803965,1389.402884,1628.37138,1689.655087,1750.938795,1812.222502,1873.50621,1934.789917,2073.146985,2211.504053,2349.861121,2488.218188,2626.575256,2764.932324,2903.289392,3041.64646,3180.003528,3318.360596,3374.772726,3432.143862,3490.490308,3549.828643,3610.17573,3671.548717,3733.965046,3797.442451,3861.998973,3927.652956
1397.203265,1289.197194,1510.930945,1567.794786,1624.658626,1681.522466,1738.386306,1795.250146,1917.278911,2039.307676,2161.33644,2283.365205,2405.39397,2527.422734,2649.451499,2771.480264,2893.509028,3015.537793,3066.801935,3118.937568,3171.959507,3225.882819,3280.722827,3336.495115,3393.215532,3450.900196,3509.565499,3569.228112
1374.217356,1267.988132,1486.07406,1542.002412,1597.930764,1653.859116,1709.787468,1765.71582,1831.076714,1896.437607,1961.798501,2027.159395,2092.520288,2157.881182,2223.242075,2288.602969,2353.963862,2419.324756,2460.453277,2502.280982,2544.819759,2588.081695,2632.079084,2676.824428,2722.330444,2768.610061,2815.676432,2863.542931
1380.751431,1274.017113,1493.139987,1549.334265,1605.528543,1661.722821,1717.917099,1774.111377,1853.010435,1931.909492,2010.80855,2089.707607,2168.606665,2247.505723,2326.40478,2405.303838,2484.202896,2563.101953,2606.674686,2650.988156,2696.054955,2741.887889,2788.499983,2835.904483,2884.114859,2933.144812,2983.008273,3033.719414
1313.562157,1212.021678,1420.48173,1473.941517,1527.401304,1580.861091,1634.320877,1687.780664,1768.132068,1848.483472,1928.834875,2009.186279,2089.537683,2169.889087,2250.240491,2330.591895,2410.943298,2491.294702,2533.646712,2576.718706,2620.522924,2665.071814,2710.378035,2756.454461,2803.314187,2850.970528,2899.437027,2948.727457
1344.393053,1240.469296,1453.822158,1508.536711,1563.251264,1617.965816,1672.680369,1727.394922,1764.2551,1801.115278,1837.975457,1874.835635,1911.695813,1948.555991,1985.416169,2022.276348,2059.136526,2095.996704,2131.628648,2167.866335,2204.720063,2242.200304,2280.317709,2319.08311,2358.507523,2398.602151,2439.378387,2480.84782
1308.960799,1207.776013,1415.505837,1468.778356,1522.050875,1575.323394,1628.595913,1681.868433,1740.750959,1799.633486,1858.516013,1917.39854,1976.281067,2035.163594,2094.046121,2152.928647,2211.811174,2270.693701,2309.295494,2348.553517,2388.478927,2429.083069,2470.377481,2512.373898,2555.084255,2598.520687,2642.695539,2687.621363
1348.824961,1244.558611,1458.614809,1513.509733,1568.404657,1623.299581,1678.194505,1733.089429,1834.29321,1935.496992,2036.700774,2137.904556,2239.108337,2340.312119,2441.515901,2542.719683,2643.923464,2745.127246,2791.794409,2839.254914,2887.522248,2936.610126,2986.532498,3037.303551,3088.937711,3141.449652,3194.854296,3249.166819
1380.035324,1273.356362,1492.365591,1548.530725,1604.695859,1660.860992,1717.026126,1773.19126,1879.507793,1985.824326,2092.140859,2198.457393,2304.773926,2411.090459,2517.406992,2623.723525,2730.040059,2836.356592,2884.574654,2933.612423,2983.483834,3034.203059,3085.784511,3138.242848,3191.592976,3245.850057,3301.029508,3357.14701
1319.888476,1217.858963,1427.32299,1481.040248,1534.757505,1588.474763,1642.19202,1695.909277,1806.409456,1916.909634,2027.409812,2137.90999,2248.410168,2358.910347,2469.410525,2579.910703,2690.410881,2800.91106,2848.526548,2896.951499,2946.199674,2996.285069,3047.221915,3099.024688,3151.708107,3205.287145,3259.777027,3315.193236
1348.135056,1243.922037,1457.868748,1512.735594,1567.60244,1622.469286,1677.336132,1732.202979,1762.588276,1792.973574,1823.358872,1853.74417,1884.129468,1914.514766,1944.900063,1975.285361,2005.670659,2036.055957,2070.668908,2105.87028,2141.670074,2178.078466,2215.1058,2252.762598,2291.059562,2330.007575,2369.617704,2409.901205
1301.614586,1200.997674,1407.561667,1460.535208,1513.508748,1566.482289,1619.45583,1672.42937,1683.80343,1695.17749,1706.55155,1717.92561,1729.29967,1740.67373,1752.047791,1763.421851,1774.795911,1786.169971,1816.53486,1847.415953,1878.822024,1910.761998,1943.244952,1976.280117,2009.876879,2044.044786,2078.793547,2114.133037
1161.021179,1071.272365,1255.524426,1302.776049,1350.027673,1397.279297,1444.53092,1491.782544,1537.613574,1583.444604,1629.275635,1675.106665,1720.937695,1766.768726,1812.599756,1858.430786,1904.261816,1950.092847,1983.244425,2016.95958,2051.247893,2086.119107,2121.583132,2157.650045,2194.330096,2231.633708,2269.571481,2308.154196
1157.635233,1068.148158,1251.862876,1298.976697,1346.090519,1393.20434,1440.318161,1487.431982,1553.10656,1618.781138,1684.455715,1750.130293,1815.804871,1881.479448,1947.154026,2012.828604,2078.503181,2144.177759,2180.628781,2217.69947,2255.400361,2293.742167,2332.735784,2372.392292,2412.722961,2453.739252,2495.452819,2537.875517
1018.589356,939.8507521,1101.499128,1142.954015,1184.408901,1225.863787,1267.318673,1308.77356,1357.378835,1405.984111,1454.589387,1503.194663,1551.799939,1600.405215,1649.010491,1697.615767,1746.221042,1794.826318,1825.338366,1856.369118,1887.927393,1920.022159,1952.662535,1985.857798,2019.617381,2053.950877,2088.868041,2124.378798
945.9194181,872.7983179,1022.9141,1061.411441,1099.908782,1138.406124,1176.903465,1215.400806,1299.616804,1383.832803,1468.048801,1552.2648,1636.480798,1720.696797,1804.912795,1889.128794,1973.344792,2057.560791,2092.539324,2128.112493,2164.290405,2201.083342,2238.501759,2276.556289,2315.257746,2354.617128,2394.645619,2435.354594
841.0028637,775.9919827,909.4576886,943.6851011,977.9125136,1012.139926,1046.367339,1080.594751,1160.947625,1241.300498,1321.653372,1402.006245,1482.359119,1562.711992,1643.064866,1723.417739,1803.770613,1884.123486,1916.153586,1948.728197,1981.856576,2015.548138,2049.812456,2084.659268,2120.098475,2156.140149,2192.794532,2230.072039
830.941391,766.7082781,898.5772457,932.395173,966.2131003,1000.031028,1033.848955,1067.666882,1130.42871,1193.190537,1255.952365,1318.714192,1381.476019,1444.237847,1506.999674,1569.761501,1632.523329,1695.285156,1724.105004,1753.414789,1783.22284,1813.537629,1844.367768,1875.72202,1907.609295,1940.038653,1973.01931,2006.560638
940.145209,867.4704644,1016.66989,1054.93223,1093.194571,1131.456911,1169.719251,1207.981592,1239.927603,1271.873613,1303.819624,1335.765635,1367.711646,1399.657656,1431.603667,1463.549678,1495.495688,1527.441699,1553.408208,1579.816148,1606.673022,1633.986464,1661.764233,1690.014225,1718.744467,1747.963123,1777.678496,1807.899031
1145.839822,1057.264551,1239.107358,1285.741125,1332.374893,1379.008661,1425.642429,1472.276196,1533.381582,1594.486968,1655.592354,1716.697739,1777.803125,1838.908511,1900.013896,1961.119282,2022.224668,2083.330054,2118.746665,2154.765358,2191.396369,2228.650107,2266.537159,2305.068291,2344.254452,2384.106777,2424.636593,2465.855415
1311.897714,1210.4859,1418.681807,1472.073854,1525.465901,1578.857948,1632.249994,1685.642041,1777.520049,1869.398057,1961.276064,2053.154072,2145.03208,2236.910088,2328.788096,2420.666104,2512.544111,2604.422119,2648.697295,2693.725149,2739.518477,2786.090291,2833.453826,2881.622541,2930.610124,2980.430496,3031.097815,3082.626477
1703.06823,1571.418303,1841.692298,1911.004331,1980.316365,2049.628399,2118.940432,2188.252466,2343.422864,2498.593262,2653.76366,2808.934058,2964.104456,3119.274854,3274.445251,3429.615649,3584.786047,3739.956445,3803.535705,3868.195812,3933.955141,4000.832378,4068.846528,4138.016919,4208.363207,4279.905382,4352.663773,4426.659057
1758.754042,1622.799511,1901.910749,1973.489102,2045.067455,2116.645808,2188.224161,2259.802515,2399.542629,2539.282744,2679.022859,2818.762974,2958.503088,3098.243203,3237.983318,3377.723433,3517.463547,3657.203662,3719.376124,3782.605518,3846.909812,3912.307279,3978.816503,4046.456383,4115.246142,4185.205326,4256.353817,4328.711832
1575.046061,1453.292454,1703.249551,1767.351296,1831.453041,1895.554786,1959.656531,2023.758276,2186.581951,2349.405625,2512.229299,2675.052974,2837.876648,3000.700322,3163.523997,3326.347671,3489.171345,3651.99502,3714.078935,3777.218277,3841.430987,3906.735314,3973.149815,4040.693361,4109.385149,4179.244696,4250.291856,4322.546817
1517.242919,1399.957589,1640.741427,1702.49068,1764.239934,1825.989188,1887.738442,1949.487695,2095.862241,2242.236787,2388.611333,2534.985879,2681.360425,2827.734971,2974.109517,3120.484063,3266.858608,3413.233154,3471.258118,3530.269506,3590.284088,3651.318917,3713.391339,3776.518991,3840.719814,3906.012051,3972.414256,4039.945298
1402.690446,1294.260207,1516.864765,1573.951924,1631.039084,1688.126243,1745.213402,1802.300562,1927.727009,2053.153457,2178.579905,2304.006353,2429.4328,2554.859248,2680.285696,2805.712144,2931.138591,3056.565039,3108.526645,3161.371598,3215.114915,3269.771868,3325.35799,3381.889076,3439.38119,3497.850671,3557.314132,3617.788472
1378.255831,1271.714427,1490.441253,1546.533964,1602.626676,1658.719387,1714.812098,1770.90481,1837.609546,1904.314282,1971.019019,2037.723755,2104.428491,2171.133228,2237.837964,2304.5427,2371.247437,2437.952173,2479.39736,2521.547115,2564.413416,2608.008444,2652.344587,2697.434445,2743.290831,2789.926775,2837.35553,2885.590574
1343.891884,1240.006869,1453.280196,1507.974352,1562.668508,1617.362665,1672.056821,1726.750977,1811.144453,1895.53793,1979.931406,2064.324883,2148.718359,2233.111836,2317.505313,2401.898789,2486.292266,2570.685742,2614.3874,2658.831986,2704.032129,2750.000676,2796.750687,2844.295449,2892.648471,2941.823495,2991.834495,3042.695681
1275.347009,1176.760623,1379.155997,1431.060491,1482.964985,1534.869479,1586.773973,1638.678467,1725.244524,1811.810581,1898.376638,1984.942695,2071.508752,2158.07481,2244.640867,2331.206924,2417.772981,2504.339038,2546.912802,2590.210319,2634.243895,2679.026041,2724.569484,2770.887165,2817.992247,2865.898115,2914.618383,2964.166895
1308.987666,1207.800803,1415.534891,1468.808504,1522.082116,1575.355729,1628.629341,1681.902954,1724.941521,1767.980088,1811.018655,1854.057222,1897.095789,1940.134355,1983.172922,2026.211489,2069.250056,2112.288623,2148.19753,2184.716888,2221.857075,2259.628645,2298.042332,2337.109052,2376.839905,2417.246184,2458.339369,2500.131138
1269.657259,1171.5107,1373.00312,1424.676051,1476.348981,1528.021912,1579.694843,1631.367773,1695.126973,1758.886172,1822.645371,1886.40457,1950.16377,2013.922969,2077.682168,2141.441367,2205.200566,2268.959766,2307.532082,2346.760127,2386.655049,2427.228185,2468.491064,2510.455412,2553.133154,2596.536418,2640.677537,2685.569055
1352.605004,1248.046451,1462.702535,1517.7513,1572.800066,1627.848831,1682.897597,1737.946362,1835.037883,1932.129404,2029.220925,2126.312446,2223.403967,2320.495488,2417.587009,2514.67853,2611.770051,2708.861572,2754.912219,2801.745727,2849.375404,2897.814786,2947.077637,2997.177957,3048.129982,3099.948192,3152.647311,3206.242316
1384.02033,1277.033321,1496.674964,1553.002281,1609.329598,1665.656914,1721.984231,1778.311548,1882.09094,1985.870332,2089.649724,2193.429116,2297.208508,2400.9879,2504.767292,2608.546685,2712.326077,2816.105469,2863.979262,2912.666909,2962.182247,3012.539345,3063.752514,3115.836306,3168.805524,3222.675218,3277.460696,3333.177528
1321.846597,1219.665718,1429.440496,1483.237446,1537.034395,1590.831345,1644.628295,1698.425244,1810.348545,1922.271846,2034.195146,2146.118447,2258.041748,2369.965049,2481.88835,2593.81165,2705.734951,2817.658252,2865.558442,2914.272936,2963.815576,3014.20044,3065.441848,3117.554359,3170.552783,3224.452181,3279.267868,3335.015422
1319.958304,1217.923393,1427.398503,1481.118602,1534.838701,1588.5588,1642.2789,1695.998999,1732.818606,1769.638213,1806.45782,1843.277427,1880.097034,1916.916641,1953.736248,1990.555854,2027.375461,2064.195068,2099.286385,2134.974253,2171.268815,2208.180385,2245.719452,2283.896682,2322.722926,2362.209216,2402.366772,2443.207008
1290.109129,1190.381608,1395.119704,1447.624992,1500.13028,1552.635567,1605.140855,1657.646143,1676.106062,1694.565981,1713.025901,1731.48582,1749.94574,1768.405659,1786.865579,1805.325498,1823.785417,1842.245337,1873.563508,1905.414087,1937.806127,1970.748831,2004.251561,2038.323838,2072.975343,2108.215924,2144.055594,2180.504539
1159.719311,1070.071134,1254.116591,1301.315231,1348.513871,1395.71251,1442.91115,1490.10979,1542.447693,1594.785596,1647.123499,1699.461401,1751.799304,1804.137207,1856.47511,1908.813013,1961.150916,2013.488818,2047.718128,2082.529336,2117.932335,2153.937185,2190.554117,2227.793537,2265.666027,2304.18235,2343.35345,2383.190458
1165.849313,1075.727276,1260.745554,1308.193675,1355.641795,1403.089916,1450.538037,1497.986157,1570.977786,1643.969414,1716.961042,1789.952671,1862.944299,1935.935928,2008.927556,2081.919185,2154.910813,2227.902441,2265.776783,2304.294988,2343.468003,2383.306959,2423.823177,2465.028171,2506.93365,2549.551522,2592.893898,2636.973095
1021.808777,942.8213068,1104.9806,1146.566511,1188.152422,1229.738334,1271.324245,1312.910156,1364.866802,1416.823447,1468.780093,1520.736738,1572.693384,1624.650029,1676.606675,1728.56332,1780.519966,1832.476611,1863.628714,1895.310402,1927.530679,1960.2987,1993.623778,2027.515382,2061.983144,2097.036857,2132.686484,2168.942154
957.8653927,883.8208493,1035.832437,1074.81596,1113.799482,1152.783004,1191.766527,1230.750049,1319.807292,1408.864536,1497.92178,1586.979023,1676.036267,1765.093511,1854.150754,1943.207998,2032.265242,2121.322485,2157.384968,2194.060512,2231.359541,2269.292653,2307.870628,2347.104429,2387.005204,2427.584292,2468.853225,2510.82373
860.5621277,794.039284,930.6090114,965.6324533,1000.655895,1035.679337,1070.702779,1105.726221,1190.062668,1274.399116,1358.735564,1443.072012,1527.408459,1611.744907,1696.081355,1780.417803,1864.75425,1949.090698,1982.22524,2015.923069,2050.193761,2085.047055,2120.492855,2156.541234,2193.202435,2230.486876,2268.405153,2306.968041
856.713852,790.4884862,926.4474989,961.3143224,996.1811458,1031.047969,1065.914793,1100.781616,1167.706897,1234.632178,1301.557458,1368.482739,1435.40802,1502.333301,1569.258582,1636.183862,1703.109143,1770.034424,1800.125009,1830.727134,1861.849495,1893.500937,1925.690453,1958.427191,1991.720453,2025.5797,2060.014555,2095.034803
962.0473151,887.6795024,1040.354754,1079.508474,1118.662193,1157.815913,1196.969632,1236.123352,1270.568146,1305.012939,1339.457733,1373.902527,1408.347321,1442.792114,1477.236908,1511.681702,1546.126495,1580.571289,1607.441001,1634.767498,1662.558545,1690.822041,1719.566015,1748.798638,1778.528215,1808.763194,1839.512168,1870.783875
1181.959055,1090.591709,1278.166575,1326.270335,1374.374095,1422.477856,1470.581616,1518.685376,1583.677095,1648.668813,1713.660532,1778.652251,1843.64397,1908.635688,1973.627407,2038.619126,2103.610845,2168.602563,2205.468807,2242.961777,2281.092127,2319.870693,2359.308495,2399.416739,2440.206824,2481.69034,2523.879076,2566.78502
1333.83939,1230.731448,1442.409462,1496.694498,1550.979535,1605.264571,1659.549607,1713.834644,1813.014219,1912.193794,2011.373369,2110.552944,2209.73252,2308.912095,2408.09167,2507.271245,2606.45082,2705.630396,2751.626112,2798.403756,2845.97662,2894.358223,2943.562312,2993.602872,3044.49412,3096.25052,3148.886779,3202.417855
1708.003169,1575.971763,1847.028924,1916.541801,1986.054678,2055.567556,2125.080433,2194.593311,2366.035649,2537.477988,2708.920327,2880.362666,3051.805005,3223.247344,3394.689683,3566.132021,3737.57436,3909.016699,3975.469983,4043.052973,4111.784873,4181.685216,4252.773865,4325.071021,4398.597228,4473.373381,4549.420728,4626.760881
1756.032198,1620.28807,1898.967355,1970.434934,2041.902513,2113.370092,2184.83767,2256.305249,2426.4255,2596.545752,2766.666003,2936.786255,3106.906506,3277.026758,3447.147009,3617.267261,3787.387512,3957.507764,4024.785396,4093.206747,4162.791262,4233.558714,4305.529212,4378.723208,4453.161503,4528.865248,4605.855958,4684.155509
1581.335138,1459.095375,1710.050538,1774.408238,1838.765938,1903.123638,1967.481338,2031.839038,2223.408889,2414.97874,2606.548591,2798.118442,2989.688293,3181.258145,3372.827996,3564.397847,3755.967698,3947.537549,4014.645687,4082.894664,4152.303873,4222.893039,4294.682221,4367.691818,4441.942579,4517.455603,4594.252348,4672.354638
1521.518146,1403.902333,1645.364642,1707.287891,1769.211139,1831.134387,1893.057635,1954.980884,2123.768503,2292.556123,2461.343743,2630.131362,2798.918982,2967.706602,3136.494221,3305.281841,3474.06946,3642.85708,3704.78565,3767.767006,3831.819046,3896.959969,3963.208289,4030.58283,4099.102738,4168.787484,4239.656872,4311.731038
1406.150742,1297.453016,1520.606717,1577.834705,1635.062692,1692.29068,1749.518668,1806.746655,1954.133997,2101.521338,2248.908679,2396.296021,2543.683362,2691.070703,2838.458044,2985.845386,3133.232727,3280.620068,3336.39061,3393.10925,3450.792107,3509.455573,3569.116318,3629.791295,3691.497747,3754.253209,3818.075513,3882.982797
1381.264437,1274.490463,1493.69475,1549.909906,1606.125063,1662.340219,1718.555376,1774.770532,1859.646729,1944.522925,2029.399121,2114.275317,2199.151514,2284.02771,2368.903906,2453.780103,2538.656299,2623.532495,2668.132548,2713.490801,2759.620144,2806.533687,2854.24476,2902.766921,2952.113958,3002.299895,3053.338994,3105.245757
1393.283964,1285.580861,1506.692626,1563.396957,1620.101289,1676.80562,1733.509951,1790.214282,1883.557095,1976.899907,2070.24272,2163.585532,2256.928345,2350.271157,2443.61397,2536.956782,2630.299595,2723.642407,2769.944328,2817.033382,2864.922949,2913.626639,2963.158292,3013.531983,3064.762027,3116.862981,3169.849652,3223.737096
1334.258493,1231.118154,1442.862679,1497.164772,1551.466865,1605.768958,1660.071051,1714.373145,1812.547512,1910.72188,2008.896248,2107.070615,2205.244983,2303.419351,2401.593718,2499.768086,2597.942454,2696.116821,2741.950807,2788.563971,2835.969558,2884.181041,2933.212119,2983.076725,3033.789029,3085.363443,3137.814621,3191.15747
1370.146826,1264.232262,1481.672203,1537.434891,1593.19758,1648.960268,1704.722956,1760.485645,1811.594377,1862.70311,1913.811843,1964.920576,2016.029309,2067.138042,2118.246775,2169.355508,2220.464241,2271.572974,2310.189714,2349.462939,2389.403809,2430.023674,2471.334077,2513.346756,2556.073651,2599.526903,2643.71886,2688.662081
1347.909344,1243.713773,1457.624664,1512.482324,1567.339984,1622.197644,1677.055304,1731.912964,1806.984614,1882.056265,1957.127915,2032.199565,2107.271216,2182.342866,2257.414517,2332.486167,2407.557817,2482.629468,2524.834169,2567.75635,2611.408208,2655.802147,2700.950784,2746.866947,2793.563685,2841.054268,2889.35219,2938.471177
1362.622917,1257.289963,1473.535873,1528.992351,1584.448828,1639.905306,1695.361784,1750.818262,1883.069111,2015.319961,2147.570811,2279.82166,2412.07251,2544.323359,2676.574209,2808.825059,2941.075908,3073.326758,3125.573313,3178.708059,3232.746096,3287.70278,3343.593727,3400.43482,3458.242212,3517.03233,3576.821879,3637.627851
1395.400895,1287.534149,1508.981868,1565.772355,1622.562842,1679.353328,1736.143815,1792.934302,1937.691824,2082.449346,2227.206868,2371.96439,2516.721912,2661.479434,2806.236956,2950.994478,3095.752,3240.509521,3295.598183,3351.623352,3408.600949,3466.547166,3525.478467,3585.411601,3646.363599,3708.35178,3771.39376,3835.507454
1332.714022,1229.693074,1441.192493,1495.431729,1549.670965,1603.9102,1658.149436,1712.388672,1853.841138,1995.293604,2136.746069,2278.198535,2419.651001,2561.103467,2702.555933,2844.008398,2985.460864,3126.91333,3180.070857,3234.132061,3289.112306,3345.027216,3401.892678,3459.724854,3518.540176,3578.355359,3639.1874,3701.053586
1384.717417,1277.676522,1497.428791,1553.784478,1610.140165,1666.495852,1722.85154,1779.207227,1826.075422,1872.943618,1919.811814,1966.68001,2013.548206,2060.416401,2107.284597,2154.152793,2201.020989,2247.889185,2286.103301,2324.967057,2364.491497,2404.687852,2445.567546,2487.142194,2529.423611,2572.423813,2616.155018,2660.629653
1362.483792,1257.161593,1473.385424,1528.836239,1584.287055,1639.737871,1695.188686,1750.639502,1775.956294,1801.273086,1826.589878,1851.90667,1877.223462,1902.540254,1927.857046,1953.173838,1978.49063,2003.807422,2037.872148,2072.515975,2107.748746,2143.580475,2180.021343,2217.081706,2254.772095,2293.10322,2332.085975,2371.731437
1232.453225,1137.182599,1332.770803,1382.929591,1433.08838,1483.247169,1533.405957,1583.564746,1643.219597,1702.874448,1762.529299,1822.18415,1881.839001,1941.493853,2001.148704,2060.803555,2120.458406,2180.113257,2217.175182,2254.86716,2293.199902,2332.1843,2371.831433,2412.152568,2453.159161,2494.862867,2537.275536,2580.40922
1231.514998,1136.316898,1331.756207,1381.876811,1431.997415,1482.11802,1532.238624,1582.359229,1662.663225,1742.967222,1823.271218,1903.575215,1983.879211,2064.183208,2144.487205,2224.791201,2305.095198,2385.399194,2425.950981,2467.192147,2509.134414,2551.789699,2595.170124,2639.288016,2684.155912,2729.786563,2776.192934,2823.388214
1075.997668,992.8213086,1163.580285,1207.371594,1251.162903,1294.954211,1338.74552,1382.536829,1440.338175,1498.139521,1555.940868,1613.742214,1671.543561,1729.344907,1787.146254,1844.9476,1902.748947,1960.550293,1993.879648,2027.775602,2062.247787,2097.306,2132.960202,2169.220525,2206.097274,2243.600928,2281.742143,2320.53176
1054.256566,972.7608291,1140.06953,1182.976012,1225.882495,1268.788977,1311.695459,1354.601941,1444.540431,1534.478921,1624.417411,1714.355901,1804.294391,1894.232881,1984.171371,2074.109861,2164.048351,2253.986841,2292.304617,2331.273796,2370.90545,2411.210843,2452.201427,2493.888851,2536.284962,2579.401806,2623.251637,2667.846915
960.8269144,886.5534406,1039.035017,1078.139068,1117.24312,1156.347171,1195.451222,1234.555273,1317.231443,1399.907612,1482.583782,1565.259951,1647.936121,1730.61229,1813.288459,1895.964629,1978.640798,2061.316968,2096.359356,2131.997465,2168.241422,2205.101526,2242.588252,2280.712253,2319.484361,2358.915595,2399.01716,2439.800452
950.7393725,877.245682,1028.126383,1066.819888,1105.513393,1144.206898,1182.900404,1221.593909,1286.457308,1351.320708,1416.184108,1481.047507,1545.910907,1610.774307,1675.637706,1740.501106,1805.364506,1870.227905,1902.02178,1934.35615,1967.240204,2000.683288,2034.694904,2069.284717,2104.462557,2140.238421,2176.622474,2213.625056
1032.048878,952.2698308,1116.05421,1158.056876,1200.059543,1242.062209,1284.064875,1326.067542,1359.997863,1393.928184,1427.858505,1461.788826,1495.719147,1529.649468,1563.579789,1597.51011,1631.440431,1665.370752,1693.682055,1722.47465,1751.756719,1781.536583,1811.822705,1842.623691,1873.948294,1905.805415,1938.204107,1971.153576
1144.259173,1055.806089,1237.398049,1283.967487,1330.536925,1377.106363,1423.675801,1470.245239,1549.254731,1628.264224,1707.273716,1786.283208,1865.2927,1944.302192,2023.311685,2102.321177,2181.330669,2260.340161,2298.765944,2337.844965,2377.588329,2418.007331,2459.113456,2500.918384,2543.433997,2586.672375,2630.645805,2675.366784
1177.758711,1086.716058,1273.624337,1321.55715,1369.489964,1417.422777,1465.35559,1513.288403,1641.259922,1769.23144,1897.202959,2025.174478,2153.145996,2281.117515,2409.089033,2537.060552,2665.03207,2793.003589,2840.48465,2888.772889,2937.882028,2987.826023,3038.619065,3090.275589,3142.810274,3196.238049,3250.574095,3305.833855
1389.088807,1281.709997,1502.155998,1558.689593,1615.223189,1671.756784,1728.290379,1784.823975,2007.982881,2231.141787,2454.300693,2677.4596,2900.618506,3123.777412,3346.936318,3570.095225,3793.254131,4016.413037,4084.692059,4154.131824,4224.752065,4296.57285,4369.614588,4443.898036,4519.444303,4596.274856,4674.411529,4753.876525
1474.22012,1360.260521,1594.216715,1654.215013,1714.21331,1774.211608,1834.209906,1894.208203,2103.083486,2311.95877,2520.834053,2729.709336,2938.584619,3147.459902,3356.335186,3565.210469,3774.085752,3982.961035,4050.671373,4119.532786,4189.564843,4260.787446,4333.220832,4406.885587,4481.802641,4557.993286,4635.479172,4714.282318
1365.988113,1260.395024,1477.174985,1532.76842,1588.361856,1643.955292,1699.548727,1755.142163,1966.427268,2177.712373,2388.997478,2600.282583,2811.567688,3022.852793,3234.137898,3445.423003,3656.708108,3867.993213,3933.749098,4000.622832,4068.63342,4137.800188,4208.142792,4279.681219,4352.4358,4426.427208,4501.676471,4578.204971
1359.05462,1253.997501,1469.677128,1524.988382,1580.299636,1635.61089,1690.922144,1746.233398,1921.405391,2096.577383,2271.749375,2446.921367,2622.093359,2797.265352,2972.437344,3147.609336,3322.781328,3497.95332,3557.418527,3617.894642,3679.398851,3741.948631,3805.561758,3870.256308,3936.050665,4002.963526,4071.013906,4140.221143
1299.634918,1199.171038,1405.420861,1458.313832,1511.206804,1564.099775,1616.992746,1669.885718,1814.629602,1959.373486,2104.117371,2248.861255,2393.605139,2538.349023,2683.092908,2827.836792,2972.580676,3117.324561,3170.319078,3224.214502,3279.026149,3334.769593,3391.460677,3449.115508,3507.750472,3567.38223,3628.027728,3689.704199
1279.557328,1180.645478,1383.709022,1435.784869,1487.860716,1539.936563,1592.01241,1644.088257,1729.221211,1814.354165,1899.487119,1984.620073,2069.753027,2154.885981,2240.018936,2325.15189,2410.284844,2495.417798,2537.8399,2580.983179,2624.859893,2669.482511,2714.863714,2761.016397,2807.953675,2855.688888,2904.235599,2953.607604
1168.424983,1078.103843,1263.530875,1311.083821,1358.636767,1406.189713,1453.742659,1501.295605,1611.678804,1722.062002,1832.4452,1942.828398,2053.211597,2163.594795,2273.977993,2384.361191,2494.74439,2605.127588,2649.414757,2694.454808,2740.260539,2786.844969,2834.221333,2882.403096,2931.403948,2981.237816,3031.918858,3083.461479
1110.2318,1024.409087,1200.600961,1245.785542,1290.970123,1336.154703,1381.339284,1426.523865,1542.23172,1657.939575,1773.64743,1889.355286,2005.063141,2120.770996,2236.478851,2352.186707,2467.894562,2583.602417,2627.523658,2672.19156,2717.618817,2763.818337,2810.803248,2858.586904,2907.182881,2956.60499,3006.867275,3057.984018
1141.084708,1052.877016,1233.965193,1280.405436,1326.845679,1373.285921,1419.726164,1466.166406,1536.639282,1607.112158,1677.585034,1748.05791,1818.530786,1889.003662,1959.476538,2029.949414,2100.42229,2170.895166,2207.800384,2245.33299,2283.503651,2322.323213,2361.802708,2401.953354,2442.786561,2484.313932,2526.547269,2569.498573
