Typical Week,TimeStep,load,weight_abs,weight_rel
3,27,115.17769640304341,7.0,0.13424657534246576
3,28,116.6616039993236,7.0,0.13424657534246576
3,29,116.3648224800678,7.0,0.13424657534246576
3,30,114.88091488378761,7.0,0.13424657534246576
3,31,110.03348340260717,7.0,0.13424657534246576
3,32,103.60321715206047,7.0,0.13424657534246576
3,33,93.9083541896979,7.0,0.13424657534246576
3,34,85.30169013127389,7.0,0.13424657534246576
3,35,78.97035105381268,7.0,0.13424657534246576
3,36,74.02399239954607,7.0,0.13424657534246576
3,37,72.83686632252204,7.0,0.13424657534246576
3,38,75.60682716891144,7.0,0.13424657534246576
3,39,79.8606956115807,7.0,0.13424657534246576
3,40,85.99418034287123,7.0,0.13424657534246576
3,41,94.20513570895396,7.0,0.13424657534246576
3,42,101.13003782492711,7.0,0.13424657534246576
3,43,107.26352255621788,7.0,0.13424657534246576
3,44,110.03348340260717,7.0,0.13424657534246576
3,45,112.11095403739911,7.0,0.13424657534246576
3,46,111.51739099888715,7.0,0.13424657534246576
3,47,111.2206094796311,7.0,0.13424657534246576
3,48,140.40412553980337,7.0,0.13424657534246576
3,49,140.40412553980337,7.0,0.13424657534246576
3,50,140.99768857831504,7.0,0.13424657534246576
3,51,143.17408638619324,7.0,0.13424657534246576
3,52,144.46013963630176,7.0,0.13424657534246576
3,53,144.16335811704596,7.0,0.13424657534246576
3,54,143.86657659779013,7.0,0.13424657534246576
3,55,139.81056250129177,7.0,0.13424657534246576
3,56,133.28136907765935,7.0,0.13424657534246576
3,57,123.98221480763819,7.0,0.13424657534246576
3,58,114.28735184527596,7.0,0.13424657534246576
3,59,107.16459538313251,7.0,0.13424657534246576
3,60,101.03111065184184,7.0,0.13424657534246576
3,61,99.74505740173252,7.0,0.13424657534246576
3,62,101.92145520960986,7.0,0.13424657534246576
3,63,106.2742508253645,7.0,0.13424657534246576
3,64,112.11095403739911,7.0,0.13424657534246576
3,65,120.51976374965145,7.0,0.13424657534246576
3,66,127.64252021179551,7.0,0.13424657534246576
3,67,134.46849515468372,7.0,0.13424657534246576
3,68,138.5245092511821,7.0,0.13424657534246576
3,69,140.40412553980337,7.0,0.13424657534246576
3,70,140.1073440205476,7.0,0.13424657534246576
3,71,138.5245092511821,7.0,0.13424657534246576
3,72,154.155002598664,7.0,0.13424657534246576
3,73,153.8582210794082,7.0,0.13424657534246576
3,74,154.84749281026203,7.0,0.13424657534246576
3,75,156.72710909888332,7.0,0.13424657534246576
3,76,158.30994386824875,7.0,0.13424657534246576
3,77,158.30994386824875,7.0,0.13424657534246576
3,78,158.01316234899298,7.0,0.13424657534246576
3,79,155.14427432951786,7.0,0.13424657534246576
3,80,148.91186242514237,7.0,0.13424657534246576
3,81,141.29447009757087,7.0,0.13424657534246576
3,82,131.89638865446443,7.0,0.13424657534246576
3,83,124.08114198072346,7.0,0.13424657534246576
3,84,117.15623986474996,7.0,0.13424657534246576
3,85,115.5734050953845,7.0,0.13424657534246576
3,86,116.85945834549416,7.0,0.13424657534246576
3,87,120.6186909227367,7.0,0.13424657534246576
3,88,125.96075826934475,7.0,0.13424657534246576
3,89,132.8856603853183,7.0,0.13424657534246576
3,90,140.1073440205476,7.0,0.13424657534246576
3,91,147.0322461365211,7.0,0.13424657534246576
3,92,151.3850417522753,7.0,0.13424657534246576
3,93,154.55071129100625,7.0,0.13424657534246576
3,94,154.155002598664,7.0,0.13424657534246576
3,95,151.9786047907869,7.0,0.13424657534246576
3,96,167.60909813826996,7.0,0.13424657534246576
3,97,167.90587965752576,7.0,0.13424657534246576
3,98,168.59836986912265,7.0,0.13424657534246576
3,99,171.17047636934197,7.0,0.13424657534246576
3,100,171.46725788859777,7.0,0.13424657534246576
3,101,172.3576024463652,7.0,0.13424657534246576
3,102,172.3576024463652,7.0,0.13424657534246576
3,103,171.17047636934197,7.0,0.13424657534246576
3,104,165.43270033039286,7.0,0.13424657534246576
3,105,158.4088710413341,7.0,0.13424657534246576
3,106,150.19791567525087,7.0,0.13424657534246576
3,107,141.59125161682778,7.0,0.13424657534246576
3,108,133.9738592892562,7.0,0.13424657534246576
3,109,132.09424300063492,7.0,0.13424657534246576
3,110,132.68780603914772,7.0,0.13424657534246576
3,111,134.96313102011007,7.0,0.13424657534246576
3,112,139.71163532820648,7.0,0.13424657534246576
3,113,145.74619288641142,7.0,0.13424657534246576
3,114,152.77002217547022,7.0,0.13424657534246576
3,115,159.99170581069953,7.0,0.13424657534246576
3,116,165.43270033039286,7.0,0.13424657534246576
3,117,168.30158834986682,7.0,0.13424657534246576
3,118,168.59836986912265,7.0,0.13424657534246576
3,119,165.43270033039286,7.0,0.13424657534246576
3,120,167.60909813826996,7.0,0.13424657534246576
3,121,167.90587965752576,7.0,0.13424657534246576
3,122,168.59836986912265,7.0,0.13424657534246576
3,123,171.17047636934197,7.0,0.13424657534246576
3,124,171.46725788859777,7.0,0.13424657534246576
3,125,172.3576024463652,7.0,0.13424657534246576
3,126,172.3576024463652,7.0,0.13424657534246576
3,127,171.17047636934197,7.0,0.13424657534246576
3,128,165.43270033039286,7.0,0.13424657534246576
3,129,158.4088710413341,7.0,0.13424657534246576
3,130,150.19791567525087,7.0,0.13424657534246576
3,131,141.59125161682778,7.0,0.13424657534246576
3,132,133.9738592892562,7.0,0.13424657534246576
3,133,132.09424300063492,7.0,0.13424657534246576
3,134,132.68780603914772,7.0,0.13424657534246576
3,135,134.96313102011007,7.0,0.13424657534246576
3,136,139.71163532820648,7.0,0.13424657534246576
3,137,145.74619288641142,7.0,0.13424657534246576
3,138,152.77002217547022,7.0,0.13424657534246576
3,139,159.99170581069953,7.0,0.13424657534246576
3,140,165.43270033039286,7.0,0.13424657534246576
3,141,168.30158834986682,7.0,0.13424657534246576
3,142,168.59836986912265,7.0,0.13424657534246576
3,143,165.43270033039286,7.0,0.13424657534246576
3,144,140.40412553980337,7.0,0.13424657534246576
3,145,140.40412553980337,7.0,0.13424657534246576
3,146,140.99768857831504,7.0,0.13424657534246576
3,147,143.17408638619324,7.0,0.13424657534246576
3,148,144.46013963630176,7.0,0.13424657534246576
3,149,144.16335811704596,7.0,0.13424657534246576
3,150,143.86657659779013,7.0,0.13424657534246576
3,151,139.81056250129177,7.0,0.13424657534246576
3,152,133.28136907765935,7.0,0.13424657534246576
3,153,123.98221480763819,7.0,0.13424657534246576
3,154,114.28735184527596,7.0,0.13424657534246576
3,155,107.16459538313251,7.0,0.13424657534246576
3,156,101.03111065184184,7.0,0.13424657534246576
3,157,99.74505740173252,7.0,0.13424657534246576
3,158,101.92145520960986,7.0,0.13424657534246576
3,159,106.2742508253645,7.0,0.13424657534246576
3,160,112.11095403739911,7.0,0.13424657534246576
3,161,120.51976374965145,7.0,0.13424657534246576
3,162,127.64252021179551,7.0,0.13424657534246576
3,163,134.46849515468372,7.0,0.13424657534246576
3,164,138.5245092511821,7.0,0.13424657534246576
3,165,140.40412553980337,7.0,0.13424657534246576
3,166,140.1073440205476,7.0,0.13424657534246576
3,167,138.5245092511821,7.0,0.13424657534246576
